frame,frame_hash,stream_checksum,teps,scoring_calls,bound_checks,compact_lookups,dual_solver_ops,dual_updates,dual_group_solves,oracle_candidates,oracle_w1_candidates,oracle_w2_candidates,oracle_primitive_ops,dual_witness_candidates,dual_witness_primitive_ops,score_primitive_ops,total_primitive_ops,ops_w1,ops_w2,ops_w3,structural_checks,word_mismatch,metric_mismatch,tie_mismatch
325,3362611848888048773,6362670672328270513,189283,190358,41976,2738931,25155455,50096,651248,0,0,0,0,651248,43717466,12182912,83836740,18473468,6681987,0,0,0,0,0
326,7122687477757991286,3474675196808305828,260788,261863,42188,2678208,27185574,62402,811226,0,0,0,0,811226,54429648,16759232,101094850,22035611,5149963,0,0,0,0,0
327,6923307926486974913,5147259662232877942,138972,140047,41403,2812703,25478661,40968,532584,0,0,0,0,532584,35777092,8963008,73072867,15723253,9755408,0,0,0,0,0
328,14543759518216842298,7439737646637638471,131322,132397,40768,2791925,23723284,36347,472511,0,0,0,0,472511,31744817,8473408,66774202,14314768,9408516,0,0,0,0,0
329,3526120906025846912,2463920764420611332,58608,59683,38189,2911549,25836044,20202,262626,0,0,0,0,262626,17691856,3819712,50297350,8338759,17497285,0,0,0,0,0
330,13105054135411926411,6989798718944266944,89364,90439,40475,2847891,27505660,30969,402597,0,0,0,0,402597,27079299,5788096,63261421,12086906,15416609,2145,0,0,0,0
331,10428491862727895118,7659091452287278377,42625,43687,38247,2932213,28922049,13726,178438,0,0,0,0,178438,12065638,2795968,46754115,5101135,23820914,0,0,0,0,0
332,13804446188507661559,8939308683032685797,265767,266842,42079,2554995,26352144,61067,793871,0,0,0,0,793871,53261299,17077888,99288405,21768994,4583150,0,0,0,0,0
333,6396824164812931943,7003166169122271197,169716,170791,39893,2663874,23753275,40572,527436,0,0,0,0,527436,35409634,10930624,72797300,16131791,7621484,0,0,0,0,0
334,10148263954741301844,4186276319997746374,44740,45806,38733,2926368,29925467,17703,230139,0,0,0,0,230139,15529449,2931584,51351601,6925490,22999977,0,0,0,0,0
335,3477990544745926582,6510059384096988355,31943,33008,30703,2691397,25527528,8848,115024,0,0,0,0,115024,7777016,2112512,38139156,3492255,22035273,0,0,0,0,0
336,13231701053928365568,4672569768871439808,114716,115791,40264,2681788,22080357,31860,414180,0,0,0,0,414180,27832194,7410624,60045227,12871573,9207224,1560,0,0,0,0
337,8844698145932292901,356680768898288890,89286,90361,40617,2773926,25531571,30357,394641,0,0,0,0,394641,26542009,5783104,60671227,11960676,13570895,0,0,0,0,0
338,7161356552888137975,7094107007632600994,235350,236425,42053,2660170,27343264,60812,790556,0,0,0,0,790556,53046630,15131200,98223317,21419281,5923983,0,0,0,0,0
339,9014024295874841266,14729555240847733191,241750,242825,42186,2680921,26632723,60179,782327,0,0,0,0,782327,52493649,15540800,97390279,21400392,5232331,0,0,0,0,0
340,17895031192751868333,14177045599436239241,30177,31240,30172,2680694,26821379,7765,100945,0,0,0,0,100945,6834373,1999360,38365978,2934581,23886798,0,0,0,0,0
341,2340664882219996466,4624622375021950132,30954,32018,31829,2737800,28829281,6592,85696,0,0,0,0,85696,5824260,2049152,39472322,2028936,26800345,0,0,0,0,0
342,7116460092147018339,11183403862490742472,286491,287566,42208,2728399,27977651,68706,893178,0,0,0,0,893178,59914270,18404224,109066752,23595299,4382352,0,0,0,0,0
343,6425910566914326932,16345361684584426391,71177,72252,40293,2903916,26140920,26229,340977,0,0,0,0,340977,22951435,4624128,56660692,10373025,15767895,0,0,0,0,0
344,11395165012870455550,9924946683217262458,66099,67174,39783,2827773,24432265,23088,300144,0,0,0,0,300144,20209696,4299136,51808653,9145305,15286960,0,0,0,0,0
345,17247030730836401119,12619946077831099126,29199,30262,30479,2800891,29603119,6384,82992,0,0,0,0,82992,5640024,1936768,40011281,1968850,27634269,0,0,0,0,0
346,1608737169501613661,14310926772850536020,37269,38336,36712,2915261,30187846,11436,148668,0,0,0,0,148668,10066264,2453504,45659587,3986255,26201591,0,0,0,0,0
347,8420435434763283906,2305286421631187853,39302,40374,37602,2886846,30776460,13085,170105,0,0,0,0,170105,11506911,2583936,47791755,4772053,26004407,0,0,0,0,0
348,7751020590824769062,7928853285845219144,125151,126226,41539,2705237,25445342,41881,544453,0,0,0,0,544453,36572913,8078464,72843495,15748824,9696518,0,0,0,0,0
349,10076714415002727144,13145072171422862015,178401,179476,41346,2718383,24563006,46570,605410,0,0,0,0,605410,40641172,11486464,79450371,17588038,6974240,728,0,0,0,0
350,2316314060922452570,2284863017281181638,42576,43651,39665,2990026,31028543,16150,209950,0,0,0,0,209950,14186822,2793664,51038720,5954767,25073776,0,0,0,0,0
351,17346309421587384437,18114273979029771776,82367,83442,40351,2779296,23498150,27049,351637,0,0,0,0,351637,23654839,5340288,55312924,10900942,12594348,2860,0,0,0,0
352,5618283887926634834,8978968968445057449,200676,201751,40997,2688326,25712856,51491,669383,0,0,0,0,669383,44922553,12912064,86276796,19294548,6418308,0,0,0,0,0
353,1741893628392994921,15657785686096550235,134247,135322,40603,2802794,23755290,36410,473330,0,0,0,0,473330,31798130,8660608,67057425,14458236,9297054,0,0,0,0,0
354,18413925335902144717,9180690439686411093,245673,246748,41101,2790174,28026011,50302,653926,0,0,0,0,653926,43899284,15791872,90548442,18417399,9608612,0,0,0,0,0
355,16005990868985157326,14205015154376875312,30700,31764,31838,2808882,30138160,6724,87412,0,0,0,0,87412,5942014,2032896,40953790,2047123,28091037,0,0,0,0,0
356,6465015771908170466,4358950977695832681,46755,47819,39920,2891725,30158999,16844,218972,0,0,0,0,218972,14791764,3060416,50942824,6165380,23993619,0,0,0,0,0
357,495767760681170683,14606865748842678817,679121,793154,39625,2705523,21630544,31260,406380,0,0,0,0,406380,27303848,50761856,102441396,12694266,8936278,0,0,0,0,0
358,13530568621071155745,5776040473859641667,28203,29268,29541,2758514,28932280,5429,70577,0,0,0,0,70577,4803331,1873152,38396818,1547624,27384656,0,0,0,0,0
359,15911894628510580952,6733593639639638168,152106,153181,40600,2782961,24726013,38805,504465,0,0,0,0,504465,33883759,9803584,71236917,15157246,9567207,1560,0,0,0,0
360,5936062968502369941,11855293702265060250,58029,59104,39815,2803377,26849836,19923,258999,0,0,0,0,258999,17462783,3782656,50938467,7863791,18986045,0,0,0,0,0
361,827533562775635043,10346946323051349946,233642,234717,42218,2769995,26371865,58290,757770,0,0,0,0,757770,50850436,15021888,95056402,20936747,5435118,0,0,0,0,0
362,1690680366174861028,10715693618684154025,157914,158989,40871,2744057,26050089,38167,496171,0,0,0,0,496171,33337317,10175296,72347630,14539356,11510733,0,0,0,0,0
363,14990777107357529582,16010065771376944700,86167,87242,40724,2914332,27678820,31280,406640,0,0,0,0,406640,27352312,5583488,63569676,12080445,15598375,0,0,0,0,0
364,10336128685871639787,510113737611174704,29333,30397,30569,2703416,30039685,5541,72033,0,0,0,0,72033,4906889,1945408,39625967,1481831,28557854,0,0,0,0,0
365,15386045912607527958,16207672152472067045,103576,104651,40856,2790193,22914853,29689,385957,0,0,0,0,385957,25952381,6697664,58395947,11767821,11145940,1092,0,0,0,0
366,10032110502621901227,4741055502983839497,37099,38163,37763,2961008,33153809,9148,118924,0,0,0,0,118924,8085896,2442432,46680908,2606071,30547738,0,0,0,0,0
367,10886039042393577701,14998822087726895547,187262,188337,41041,2729094,24230102,45124,586612,0,0,0,0,586612,39380068,12053568,78433873,17308772,6921330,0,0,0,0,0
368,4111006824975653637,13091533511762783757,107697,108772,40716,2791229,25221560,32203,418639,0,0,0,0,418639,28147067,6961408,63161980,12702755,12518805,0,0,0,0,0
369,12800907589272181664,11547107235760742818,17803,18867,20383,1922299,21781734,2198,28574,0,0,0,0,28574,1958164,1207488,26890068,332475,21449259,0,0,0,0,0
370,1030511573090924673,5630384734535338696,210517,211592,41523,2692196,26201695,52452,681876,0,0,0,0,681876,45767280,13541888,88244582,19225076,6975891,728,0,0,0,0
371,11665036513581345583,5781047853309597540,57433,58508,40587,2913256,27430702,22359,290667,0,0,0,0,290667,19589791,3744512,53718848,8545836,18883306,1560,0,0,0,0
372,6555245369104209958,16517376273135220913,205942,207017,41539,2690935,26006812,48704,633152,0,0,0,0,633152,42507218,13249088,84495592,18005754,8001058,0,0,0,0,0
373,9649092195353702410,9923687596761898572,36707,37769,37594,2924908,34205262,8771,114023,0,0,0,0,114023,7758881,2417216,47343861,2374424,31830838,0,0,0,0,0
374,8615633371099511029,8334097456100142338,33407,34480,31997,2751034,26492908,9003,117039,0,0,0,0,117039,7918469,2206720,39401128,3489226,23003682,0,0,0,0,0
375,7981025633021996910,3046884397463147451,127895,128970,33782,2684338,24875682,25365,329745,0,0,0,0,329745,22156927,8254080,58004809,10555012,14320670,0,2560,0,0,0
376,9756468082363137711,13409340896817965687,97731,98806,41882,2844330,25498408,40461,525993,0,0,0,0,525993,35343087,6323584,70051291,14993810,10504598,0,0,0,0,0
377,1033546085767362993,10105049834803127221,18888,19950,21110,2165108,22743357,2796,36348,0,0,0,0,36348,2481596,1276800,28687971,653302,22090055,0,0,0,0,0
378,17013198029483872255,14521102862528342721,207820,208895,41518,2639253,24935781,51192,665496,0,0,0,0,665496,44663476,13369280,85649308,18992948,5942833,0,0,0,0,0
379,7924636822148307953,4902961094533791871,208029,209104,41243,2671024,25255386,49039,637507,0,0,0,0,637507,42790319,13382656,84140628,18382884,6872502,0,0,0,0,0
380,3429177957817664556,7150988660324080744,237570,238645,42591,2700588,26747175,62825,816725,0,0,0,0,816725,54801227,15273280,99564861,21834813,4912362,0,0,0,0,0
381,8836541309807211882,3497652152569718297,679121,968397,42513,2734962,28593006,73716,958308,0,0,0,0,958308,64278604,61977408,157626493,24779274,3811912,1820,0,0,0,0
382,194329892924134526,2966115498685582672,94365,95440,40309,2842105,27673360,25553,332189,0,0,0,0,332189,22366279,6108160,59030213,9835384,17837976,0,0,0,0,0
383,15927840561515873385,2354283854300199406,43101,44167,40122,2958360,32233370,15972,207636,0,0,0,0,207636,14038752,2826688,52097292,5672121,26561249,0,0,0,0,0
384,1714640194027356427,16481047165389432538,30828,31891,31751,2670307,29330028,7143,92859,0,0,0,0,92859,6305013,2041024,40378123,2314013,27016015,0,0,0,0,0
385,5571179394855000109,7608192901690950340,166093,167168,41675,2708568,23343333,42438,551694,0,0,0,0,551694,37046386,10698752,73838714,16256812,7086521,0,0,0,0,0
386,18446277066557159431,13140538790590215852,82908,83983,40779,2772750,23414924,32130,417690,0,0,0,0,417690,28077556,5374912,59680921,12604007,10810917,0,0,0,0,0
387,14676111944367553443,2818668049614739188,233489,234564,42087,2729323,27182935,61143,794859,0,0,0,0,794859,53334515,15012096,98300956,21606299,5576636,0,0,0,0,0
388,14517266541666166170,13167075417714475265,63216,64291,38376,2841712,25026833,21522,279786,0,0,0,0,279786,18839730,4114624,50861275,8902439,16124394,0,0,0,0,0
389,6007782047786219109,3036606019736959043,226647,227722,42368,2693646,26702455,61276,796588,0,0,0,0,796588,53450488,14574208,97463165,21510099,5187988,4368,0,0,0,0
390,9858856608974879866,5427979593257500090,31462,32526,32623,2747916,30106804,6520,84760,0,0,0,0,84760,5767294,2081664,40736301,1858987,28247817,0,0,0,0,0
391,10134772219675911659,5847081515508855850,121325,122400,41453,2775048,25598768,40771,530023,0,0,0,0,530023,35607195,7833600,71856064,15474433,10123607,728,0,0,0,0
392,11336868354215367152,7021009401841321609,229809,230884,42037,2718617,28090010,62156,808028,0,0,0,0,808028,54219880,14776576,99847120,21793980,6294938,1092,0,0,0,0
393,3410027770555825282,8015169696008872524,212799,213874,42202,2678500,25544272,56092,729196,0,0,0,0,729196,48935380,13687936,90888290,20183007,5361265,0,0,0,0,0
394,10379314241001012241,17254280823595804974,40916,41983,37923,2880467,30064827,13697,178061,0,0,0,0,178061,12039105,2686912,47709234,5088811,24976016,0,0,0,0,0
395,1560318013821850022,17454578939050273519,80062,81137,39932,2857080,23163764,27840,361920,0,0,0,0,361920,24338496,5192768,55592040,11134214,12029550,0,0,0,0,0
396,17344265790979834870,13026098333113515458,25447,26512,26862,2545637,27760161,4048,52624,0,0,0,0,52624,3591562,1696768,35620990,951418,26808743,0,0,0,0,0
397,12769934649302990837,245985807588305976,42393,43459,36145,2662455,26297934,13219,171847,0,0,0,0,171847,11606621,2781376,43384531,5194228,21103706,0,0,0,0,0
398,6398205110736970597,14294849113187848122,106349,107424,40267,2736480,24323260,30634,398242,0,0,0,0,398242,26775034,6875136,60750177,12109851,12213409,0,0,0,0,0
399,2137413210345420363,15191934662275982882,23688,24751,25148,2449452,26257452,5093,66209,0,0,0,0,66209,4494607,1584064,34810723,1746953,24510499,0,0,0,0,0
400,13069900385805486314,3085252738202608511,251173,252248,41944,2674234,26453934,58988,766844,0,0,0,0,766844,51453896,16143872,96767880,21351473,5100641,1820,0,0,0,0
401,7685803444848007117,8414950631966531801,197029,198104,42091,2659714,25241853,50647,658411,0,0,0,0,658411,44199389,12678656,84821703,18652036,6589817,0,0,0,0,0
402,12354328562408914120,12851204203648651010,88410,89485,41368,2809564,25223211,30662,398606,0,0,0,0,398606,26812890,5727040,60614073,11880037,13342082,1092,0,0,0,0
403,85486659316954491,13397426102367268562,38296,39358,37354,2880224,30844788,11409,148317,0,0,0,0,148317,10046985,2518912,46328263,3950830,26893958,0,0,0,0,0
404,4939214230347250310,3369239709756051935,139627,140702,41655,2774735,26064376,46401,603213,0,0,0,0,603213,40506895,9004928,78392589,17154930,8909446,0,0,0,0,0
405,18326939756265711023,15864643783097911715,177919,178994,40272,2722043,24457667,39415,512395,0,0,0,0,512395,34410259,11455616,73085857,15278913,9178754,0,0,0,0,0
406,14726782303244805428,4201899676060045844,170298,171373,41604,2707172,24564410,45362,589706,0,0,0,0,589706,39595010,10967872,77876068,17167267,7397143,0,0,0,0,0
407,6633970300822632282,7907631952282189581,135662,136737,39401,2761948,26185965,29318,381134,0,0,0,0,381134,25629968,8751168,63368450,11225643,14958177,2145,0,0,0,0
408,12886322652531324118,4185298942575568976,269818,270893,42708,2722984,28679989,71684,931892,0,0,0,0,931892,62516272,17337152,111299105,24079757,4600232,0,0,0,0,0
409,8852455229358511103,12794125605669113460,102179,103254,37342,2675183,22636848,25429,330577,0,0,0,0,330577,22223175,6608256,54180804,10691564,11945284,0,0,0,0,0
410,18218687001777857725,10422024295315433934,19912,20974,21635,2156121,23691213,2947,38311,0,0,0,0,38311,2615951,1342336,29827256,688025,23003188,0,0,0,0,0
411,5564210727052958579,2151273557390348094,49842,50917,41323,2955690,29645655,22628,294164,0,0,0,0,294164,19836934,3258688,55738290,8415849,21229806,0,0,0,0,0
412,9268306062013901773,6725155318049472964,32466,33528,33452,2955420,32152380,7368,95784,0,0,0,0,95784,6511908,2145792,43798952,2218749,29933631,0,0,0,0,0
413,7914704162904444320,13067537503174356799,164097,165172,40216,2823891,23410439,40157,522041,0,0,0,0,522041,35050301,10571008,71895855,15977156,7433283,0,0,0,0,0
414,12863108643027427748,2807882615204264536,132449,133524,40630,2773188,22987107,34914,453882,0,0,0,0,453882,30495452,8545536,64841913,13910234,9076873,0,0,0,0,0
415,12590165484947485333,18248211600420634266,42232,43307,38120,2853226,27955122,13872,180336,0,0,0,0,180336,12189372,2771648,45807488,5126641,22828481,0,0,0,0,0
416,2354886570752595358,3407335579007887275,258371,259446,41507,2726383,28179632,56285,731705,0,0,0,0,731705,49108007,16604544,96660073,20018037,8161595,0,0,0,0,0
417,8633022409243365598,9973336956662552166,72009,73084,40268,2783041,24012534,25748,334724,0,0,0,0,334724,22524944,4677376,54038163,10139844,13872690,0,0,0,0,0
418,6784217945924264218,14569055914573086863,56506,57581,31286,2742005,26622661,13291,172783,0,0,0,0,172783,11647493,3685184,44728629,5498298,21124363,0,0,0,0,0
419,636490959658542657,17813889829792230781,34031,35095,35140,2716744,32270654,6329,82277,0,0,0,0,82277,5615779,2246080,42884397,1396655,30873999,0,0,0,0,0
420,17217193322115751102,9350258290650473220,245127,246202,40237,2715868,29018431,51842,673946,0,0,0,0,673946,45237088,15756928,92768552,18762393,10256038,0,0,0,0,0
421,2100097450899767168,6880695525070139155,147312,148387,40579,2739483,24984115,42088,547144,0,0,0,0,547144,36741328,9496768,74002273,16244943,8739172,0,0,0,0,0
422,13583728563436965157,7947499410179592405,177127,178202,41694,2715527,26674765,51399,668187,0,0,0,0,668187,44855941,11404928,85692855,18991570,7683195,0,0,0,0,0
423,17683035363040016650,13788360910636579760,202158,203233,42522,2783146,28319330,62555,813215,0,0,0,0,813215,54578537,13006912,98730447,21492666,6822296,4368,0,0,0,0
424,7102203555229228412,9524066181891347735,222530,223605,42070,2721400,26142454,55539,722007,0,0,0,0,722007,48456369,14310720,91673013,20004504,6137950,0,0,0,0,0
425,6982770138324009442,5827723019285772358,227411,228486,42230,2672161,25906023,58002,754026,0,0,0,0,754026,50597092,14623104,93840610,20875361,5030662,0,0,0,0,0
426,7701813474468396498,9920310661024247679,9982,11044,12864,1361977,13615342,1143,14859,0,0,0,0,14859,1017965,706816,16714964,189176,13426166,0,0,0,0,0
427,12934325797014543013,17295923561283553897,98569,99644,40504,2775786,23838854,29287,380731,0,0,0,0,380731,25604267,6377216,58636627,11757941,12080913,0,0,0,0,0
428,13533348533935223626,6077993639269645348,186095,187170,41483,2703682,25456470,47417,616421,0,0,0,0,616421,41385071,11978880,81565586,17587167,7869303,0,0,0,0,0
429,9232305410201898069,5991133113791817354,21779,22843,23480,2290176,24891776,2970,38610,0,0,0,0,38610,2640976,1461952,31308360,573573,24318203,0,0,0,0,0
430,5927513165180261834,4335446063192964763,231189,232264,42030,2611162,25743107,56422,733486,0,0,0,0,733486,49219274,14864896,92480469,20442162,5300490,455,0,0,0,0
431,1564002562644355952,6543002870578071032,233235,234310,41485,2676972,26658229,56190,730470,0,0,0,0,730470,49017410,14995840,93389936,20554820,6103409,0,0,0,0,0
432,16502892708404031661,7953378264749997742,255537,256612,42393,2642852,28406742,68713,893269,0,0,0,0,893269,59927881,16423168,107443036,23350197,5056545,0,0,0,0,0
433,13755743583511438817,1930470711547427912,55767,56842,39196,2898947,25666524,20008,260104,0,0,0,0,260104,17528056,3637888,49770611,7974317,17692207,0,0,0,0,0
434,8575881770625394766,1166268987783194229,129163,130238,39924,2784492,29071042,34250,445250,0,0,0,0,445250,29933254,8335232,70163944,13036153,16034889,0,0,0,0,0
435,12930422413085855894,2838271912427244336,184063,185138,41760,2695362,25949235,52876,687388,0,0,0,0,687388,46137676,11848832,86672865,19230224,6719011,0,0,0,0,0
436,16527980111456244306,5167733695340044553,53549,54624,40223,2972846,28469532,18818,244634,0,0,0,0,244634,16507348,3495936,51485885,7155408,21314124,0,0,0,0,0
437,12827618175221192457,2927046148187850955,64974,66049,38435,2762609,26249717,20286,263718,0,0,0,0,263718,17767828,4227136,51045725,8010639,18239078,0,0,0,0,0
438,1640052262248284527,4173952685243241879,106383,107458,40530,2733109,22916569,31011,403143,0,0,0,0,403143,27098955,6877312,59666475,12454299,10462270,0,0,0,0,0
439,1842505506550913104,1529657377699334636,49279,50341,39472,2824504,26029341,17484,227292,0,0,0,0,227292,15335190,3221824,47450331,6715332,19314009,0,0,0,0,0
440,862577383826786802,4664751051738540365,123928,125003,41567,2680979,24958505,39376,511888,0,0,0,0,511888,34392358,8000192,70073601,14952756,10005749,0,0,0,0,0
441,15704067235076084581,2966384361889457191,41597,42663,38684,3039028,31011539,14803,192439,0,0,0,0,192439,13008255,2730432,49827938,5447650,25563889,0,0,0,0,0
442,11039836456983717512,13624082014719447564,105341,106416,40938,2754681,24614135,34085,443105,0,0,0,0,443105,29784729,6810624,64005107,13273299,11339744,1092,0,0,0,0
443,8429990098390160991,11482487585985055384,169667,170742,41300,2683364,24693305,44210,574730,0,0,0,0,574730,38590734,10927488,76936191,16807973,7885332,0,0,0,0,0
444,402001745080597206,4851388789217519097,31470,32534,32490,2853219,31159739,6628,86164,0,0,0,0,86164,5862064,2082176,41989688,1918345,29241394,0,0,0,0,0
445,6832657854039499684,5855329510182430726,46658,47721,38650,2896227,27127503,16810,218530,0,0,0,0,218530,14746992,3054144,47863516,6551714,20575789,0,0,0,0,0
446,4264903550742556352,15254643147540730621,244841,245916,41098,2759796,27516177,53375,693875,0,0,0,0,693875,46569289,15738624,92624984,19585059,7922538,8580,0,0,0,0
447,7215959946105249024,16909848124592599346,122519,123594,41591,2814838,24672167,39543,514059,0,0,0,0,514059,34536645,7910016,69975257,14955356,9715251,1560,0,0,0,0
448,10321603544327011239,4806894911590092590,86959,88034,40008,2895985,27829867,24660,320580,0,0,0,0,320580,21587332,5634176,57987368,9404642,18425225,0,0,0,0,0
449,9205100931856832500,2516952009587044989,255887,256962,41408,2676442,27664832,61480,799240,0,0,0,0,799240,53621308,16445568,100449558,21904519,5760313,0,0,0,0,0
450,6528348096878753853,16256485131393376591,256156,257231,42273,2676318,26667589,61867,804271,0,0,0,0,804271,53961349,16462784,99810313,21972171,4695418,0,0,0,0,0
451,4323231653390056700,11441640007471454912,152751,153826,40034,2599735,23630373,41885,544505,0,0,0,0,544505,36555259,9844864,72670265,16246919,7383454,0,0,0,0,0
452,9508430182063585858,15955974876741316437,38868,39931,39214,2887426,33953296,11151,144963,0,0,0,0,144963,9840363,2555584,49275883,3366116,30587180,0,0,0,0,0
453,15808358453286145616,7811074376164586530,167015,168090,41669,2701002,25339678,44651,580463,0,0,0,0,580463,38983243,10757760,77823352,16660137,8679541,0,0,0,0,0
454,2426662229176337751,1261735060384458986,228913,229988,42342,2714881,27879085,63728,828464,0,0,0,0,828464,55589352,14719232,100944892,22058036,5821049,0,0,0,0,0
455,12145149183643533602,2470951536865706431,39087,40151,39309,2934459,33694388,12204,158652,0,0,0,0,158652,10756850,2569664,49994670,3901768,29792620,0,0,0,0,0
456,6288330280080448374,11656313082821154650,42508,43573,38953,2776807,29484806,12453,161889,0,0,0,0,161889,10962913,2788672,46052151,4308564,25176242,0,0,0,0,0
457,13220811111560496290,1138910336511537343,46469,47542,40236,2890031,29602079,18000,234000,0,0,0,0,234000,15798952,3042688,51373986,6560294,23041785,0,0,0,0,0
458,17070344243938455497,13830445048197207637,238958,240033,42018,2758555,26883870,60019,780247,0,0,0,0,780247,52354133,15362112,97400688,21128692,5755178,0,0,0,0,0
459,11054334560361028485,11112202771062093699,202493,203568,36407,2798399,27130961,37712,490256,0,0,0,0,490256,32916702,13028352,75910821,14326858,12804103,0,0,0,0,0
460,9257505739477936285,5416279434376797341,118645,119720,41707,2779604,25405627,40265,523445,0,0,0,0,523445,35169277,7662080,71058295,15142036,10263591,0,0,0,0,0
461,9357522388781342737,8248430554709840983,45122,46187,38675,2880740,28751424,17281,224653,0,0,0,0,224653,15160171,2955968,49786978,6554600,22196824,0,0,0,0,0
462,2436701624206805372,972246781749910608,190432,191507,42091,2678828,26556452,54856,713128,0,0,0,0,713128,47866702,12256448,89400521,19798038,6757959,455,0,0,0,0
463,10125862693187976394,15721934028420053501,34495,35560,34673,2880303,30965246,10476,136188,0,0,0,0,136188,9221030,2275840,45377092,3794869,27170377,0,0,0,0,0
464,11147650712621638095,17142240343276686513,856,856,16165,0,0,0,0,0,0,0,0,0,0,54784,70949,0,0,0,0,0,0,0
465,14690643096254490349,14902246832454778787,42563,43638,35035,2789553,25295140,14542,189046,0,0,0,0,189046,12748216,2792832,43660776,5998252,19296888,0,0,0,0,0
466,16147600754798846308,5807748709795962692,9441,10503,12232,1096522,12738583,1261,16393,0,0,0,0,16393,1118741,672192,15638270,315900,12422683,0,0,0,0,0
467,6452645926150258700,5723284607855735587,53256,54321,40253,2967720,28179203,20330,264290,0,0,0,0,264290,17823572,3476544,52487292,7822581,20355062,1560,0,0,0,0
468,17295410370606523762,2066086576097609362,178672,179747,41986,2674832,25862681,53227,691951,0,0,0,0,691951,46445841,11503808,86529148,19235970,6626711,0,0,0,0,0
469,1055117917312492432,16026818943030780337,137055,138130,40327,2831723,23843781,35522,461786,0,0,0,0,461786,31023382,8840320,66579533,14236079,9607702,0,0,0,0,0
470,10671692971768197741,3291162561266746003,7381,8424,11446,1073916,10425142,910,11830,0,0,0,0,11830,808236,539136,12857876,209586,10215556,0,0,0,0,0
471,9336058891440692173,7067359663261617981,104675,105750,41226,2773854,25584767,37628,489164,0,0,0,0,489164,32872918,6768000,68040765,14382446,11202321,0,0,0,0,0
472,12633703443406934305,13898646289414061391,104317,105392,41128,2811226,24149879,34040,442520,0,0,0,0,442520,29744780,6745088,63492101,13195793,10954086,0,0,0,0,0
473,6744315282971989660,6498598665258592224,192661,193736,41548,2614637,24903450,48118,625534,0,0,0,0,625534,41992288,12399104,81951027,18078645,6824805,0,0,0,0,0
474,3245961272664703122,9946041324599655469,56752,57827,39043,2820145,25835810,18611,241943,0,0,0,0,241943,16312205,3700928,48708131,7423637,18412173,0,0,0,0,0
475,4236320961268233163,14733009617636635693,41574,42647,39030,3074594,31891808,15847,206011,0,0,0,0,206011,13921219,2729408,51656059,5891756,26000052,0,0,0,0,0
476,9351004130392739992,8486950168453641702,224860,225935,41974,2672247,26502008,58797,764361,0,0,0,0,764361,51288991,14459840,94965060,21023639,5478369,0,0,0,0,0
477,17028271449931766306,10848122146508832719,182583,183658,39185,2802934,28054715,36489,474357,0,0,0,0,474357,31870423,11754112,74521369,13885911,14168804,0,0,0,0,0
478,3184308700634912726,3329899305769807170,147373,148448,40409,2693182,24424283,42591,553683,0,0,0,0,553683,37173461,9500672,73832007,16405545,8018738,0,0,0,0,0
479,18372444470292275173,3579590825454118696,151788,152863,40790,2744663,24074622,38287,497731,0,0,0,0,497731,33431463,9783232,70074770,14938729,9135893,0,0,0,0,0
480,9250875971031251573,4477988380733232366,149445,150520,42057,2693406,25234508,47981,623753,0,0,0,0,623753,41881021,9633280,79484272,17531774,7702734,0,0,0,0,0
481,2499737935806342049,1114125005653871668,54730,55805,40705,2832335,28823171,23768,308984,0,0,0,0,308984,20821554,3571520,56089285,9058946,19764225,0,0,0,0,0
482,8005150474762001738,5733053559622119921,255254,256329,41694,2755034,27090466,60311,784043,0,0,0,0,784043,52606385,16405056,98898635,21408023,5682443,0,0,0,0,0
483,13862453793831045576,2099972936873703610,189524,190599,34845,2677227,25928825,37676,489788,0,0,0,0,489788,32874738,12198336,73713971,14861821,11067004,0,0,0,0,0
484,16727794210000097239,757113430313866054,80990,82065,38884,2768155,22347403,23693,308009,0,0,0,0,308009,20720921,5252160,51127523,9843743,12503660,0,0,0,0,0
485,8505568299410626855,8415107637573783622,50244,51319,38683,2838289,26753779,16508,214604,0,0,0,0,214604,14484340,3284416,47399507,6382168,20371611,0,0,0,0,0
486,6706435875522853583,6948433125682028174,45104,46168,38267,2776247,27351519,13866,180258,0,0,0,0,180258,12182274,2954752,45303059,5089370,22262149,0,0,0,0,0
487,4658475360475669991,4124787604852629502,16555,17619,18753,1969051,20499804,2335,30355,0,0,0,0,30355,2073383,1127616,25688607,522782,19977022,0,0,0,0,0
488,8346525333782740961,15034549447699229088,121859,122934,40249,2813160,22809462,32682,424866,0,0,0,0,424866,28550704,7867776,62081351,13129675,9679787,0,0,0,0,0
489,16538745875297726597,6847591514724524206,231786,232861,41703,2710276,25926134,54650,710450,0,0,0,0,710450,47677214,14903104,91258431,20020689,5905445,0,0,0,0,0
490,7330059832843171160,86123676959179557,42200,43264,37769,2937044,30416893,13788,179244,0,0,0,0,179244,12118756,2768896,48279358,5129436,25287457,0,0,0,0,0
491,5799913425808020461,16174090749241555115,139152,140227,40058,2699213,22609015,33160,431080,0,0,0,0,431080,28962050,8974528,63284864,13613275,8995740,0,0,0,0,0
492,11576783333258463119,16271719603802867143,80257,81332,37977,2794231,27336179,20759,269867,0,0,0,0,269867,18177471,5205248,53551106,8243092,19093087,0,0,0,0,0
