frame,frame_hash,stream_checksum,teps,scoring_calls,bound_checks,compact_lookups,dual_solver_ops,dual_updates,dual_group_solves,oracle_candidates,oracle_w1_candidates,oracle_w2_candidates,oracle_primitive_ops,dual_witness_candidates,dual_witness_primitive_ops,score_primitive_ops,total_primitive_ops,ops_w1,ops_w2,ops_w3,structural_checks,word_mismatch,metric_mismatch,tie_mismatch
314,4140354337515438600,18077851505513851272,54951,56026,39720,3041102,47589035,22411,291343,0,0,0,0,291343,19666257,3585664,73921778,8232978,34280051,5076006,0,0,0,0
315,8790324440253869243,5279116714665666640,170396,171471,40738,3084035,56072926,44696,581048,0,0,0,0,581048,39086970,10974144,109258813,16365531,34607976,5099419,0,0,0,0
316,16033494607729759540,7667915094425055471,42537,43611,39231,3122940,44648422,16118,209534,0,0,0,0,209534,14183182,2791104,64784879,5448001,34140795,5059626,0,0,0,0
317,8752774043967305422,11449885034954060762,10361,11423,12980,1340713,17744064,1721,22373,0,0,0,0,22373,1526863,731072,21355692,475618,14169519,3098927,0,0,0,0
318,1617876536608997945,5731813688328998444,142933,144008,38359,3061367,49318763,30660,398580,0,0,0,0,398580,26843206,9216512,88478207,10453235,33856667,5008861,0,0,0,0
319,11783616977204820698,6985039572837061153,298719,299794,42541,3230531,64563304,76038,988494,0,0,0,0,988494,66409486,19186816,153432678,24387753,35045465,5130086,0,0,0,0
320,6559492945288675383,5337011497229669821,68385,69460,40725,3193016,50164465,28407,369291,0,0,0,0,369291,24898991,4445440,82742637,10447099,34606065,5111301,0,0,0,0
321,12305242939273486517,15599086108363239615,133840,134915,41018,3178524,54127229,39099,508287,0,0,0,0,508287,34215909,8634560,100197240,14312714,34696779,5117736,0,0,0,0
322,12908446579899175636,3156590284762386376,58499,59574,40580,3107311,49270702,26833,348829,0,0,0,0,348829,23527257,3812736,79758586,9580311,34581235,5109156,0,0,0,0
323,16901059007659922422,9734628091030769953,92487,93562,40054,3091712,48914658,26807,348491,0,0,0,0,348491,23499333,5987968,81533725,9453587,34383700,5077371,0,0,0,0
324,4922858970751481929,16126035374291535575,277244,278319,41734,3093141,61495694,63866,830258,0,0,0,0,830258,55795896,17812416,138238881,21504132,34870095,5121467,0,0,0,0
325,3362611848888048773,6362670672328270513,189283,190358,41976,3201286,58573918,53487,695331,0,0,0,0,695331,46758413,12182912,120758505,18520996,34926775,5126147,0,0,0,0
326,7122687477757991286,3474675196808305828,260788,261863,42188,3173650,62172422,66108,859404,0,0,0,0,859404,57754684,16759232,139902176,22068410,34975876,5128136,0,0,0,0
327,6923307926486974913,5147259662232877942,138972,140047,41403,3206358,55700502,43816,569608,0,0,0,0,569608,38328498,8963008,106239769,15794207,34777964,5128331,0,0,0,0
328,14543759518216842298,7439737646637638471,131322,132397,40768,3190356,54145507,39248,510224,0,0,0,0,510224,34343010,8473408,100193049,14395251,34632793,5117463,0,0,0,0
329,3526120906025846912,2463920764420611332,58628,59703,38208,3142324,47160880,22064,286832,0,0,0,0,286832,19352736,3820992,73515140,8492120,33737522,4931238,0,0,0,0
330,13105054135411926411,6989798718944266944,89364,90439,40475,3126545,51833457,33079,430027,0,0,0,0,430027,28965495,5788096,89754068,12200461,34532095,5100901,0,0,0,0
331,10428491862727895118,7659091452287278377,42625,43687,38247,3080236,44174520,15380,199940,0,0,0,0,199940,13532584,2795968,63621555,5356962,33782060,5035498,0,0,0,0
332,13804446188507661559,8939308683032685797,265767,266842,42079,3048912,61875840,64912,843856,0,0,0,0,843856,56711902,17077888,138756621,21793785,34953724,5128331,0,0,0,0
333,6396824164812931943,7003166169122271197,169716,170791,39893,3091809,55639103,43593,566709,0,0,0,0,566709,38118535,10930624,107819964,16184831,34377993,5076279,0,0,0,0
334,10148263954741301844,4186276319997746374,44740,45806,38733,3088742,46103174,19340,251420,0,0,0,0,251420,16983772,2931584,69146005,7138287,33954466,5010421,0,0,0,0
335,3477990544745926582,6510059384096988355,31943,33008,30703,2812009,38100335,9979,129727,0,0,0,0,129727,8782995,2112512,51838554,3683095,29799484,4617756,0,0,0,0
336,13231701053928365568,4672569768871439808,114734,115809,40281,3072232,52550797,34799,452387,0,0,0,0,452387,30463615,7411776,93538701,12962235,34485750,5102812,0,0,0,0
337,8844698145932292901,356680768898288890,89286,90361,40617,3083410,51764271,32772,426036,0,0,0,0,426036,28700074,5783104,89371476,12090065,34572213,5101993,0,0,0,0
338,7161356552888137975,7094107007632600994,235350,236425,42053,3133592,61519315,64358,836654,0,0,0,0,836654,56228302,15131200,136054462,21450676,34942492,5126147,0,0,0,0
339,9014024295874841266,14729555240847733191,241750,242825,42186,3169743,61536683,63861,830193,0,0,0,0,830193,55797573,15540800,136086985,21431176,34977046,5128461,0,0,0,0
340,17895031192751868333,14177045599436239241,30177,31240,30172,2776742,37232936,8717,113321,0,0,0,0,113321,7680127,1999360,49719337,3127098,29416231,4689607,0,0,0,0
341,2340664882219996466,4624622375021950132,30954,32018,31829,2813708,37442769,7661,99593,0,0,0,0,99593,6769165,2049152,49106623,2312635,30424511,4705623,0,0,0,0
342,7116460092147018339,11183403862490742472,286491,287566,42208,3247999,63727911,72617,944021,0,0,0,0,944021,63424647,18404224,148846989,23622248,34976942,5128721,0,0,0,0
343,6425910566914326932,16345361684584426391,71177,72252,40293,3175912,50106433,28354,368602,0,0,0,0,368602,24849526,4624128,82796292,10503298,34492562,5110573,0,0,0,0
344,11395165012870455550,9924946683217262458,66117,67192,39800,3107741,48688315,25288,328744,0,0,0,0,328744,22174516,4300288,78310660,9283378,34328294,5076643,0,0,0,0
345,17247030730836401119,12619946077831099126,29223,30286,30502,2860319,36419253,7345,95485,0,0,0,0,95485,6487923,1938304,47736301,2258217,29597737,4563299,0,0,0,0
346,1608737169501613661,14310926772850536020,37304,38371,36745,3028396,42480568,12829,166777,0,0,0,0,166777,11300185,2455744,59301638,4239508,33257471,4983589,0,0,0,0
347,8420435434763283906,2305286421631187853,39337,40409,37635,3002907,43502004,14539,189007,0,0,0,0,189007,12794769,2586176,61923491,5033041,33487545,4981418,0,0,0,0
348,7751020590824769062,7928853285845219144,125151,126226,41539,3094159,55750110,44707,581191,0,0,0,0,581191,39105417,8078464,106069689,15812589,34814650,5122871,0,0,0,0
349,10076714415002727144,13145072171422862015,178401,179476,41346,3169843,57520047,49830,647790,0,0,0,0,647790,43565652,11486464,115783352,17628403,34768773,5122871,0,0,0,0
350,2316314060922452570,2284863017281181638,42576,43651,39665,3132087,45533917,17774,231062,0,0,0,0,231062,15627300,2793664,67126633,6194981,34263853,5075083,0,0,0,0
351,17346309421587384437,18114273979029771776,82367,83442,40351,3107735,50620245,29597,384761,0,0,0,0,384761,25932309,5340288,85040928,11030903,34486621,5102721,0,0,0,0
352,5618283887926634834,8978968968445057449,200676,201751,40997,3150586,59142577,54791,712283,0,0,0,0,712283,47883147,12912064,123129371,19332924,34698352,5111301,0,0,0,0
353,1741893628392994921,15657785686096550235,134247,135322,40603,3199037,54192866,39173,509249,0,0,0,0,509249,34275033,8660608,100368147,14515644,34566649,5110573,0,0,0,0
354,18413925335902144717,9180690439686411093,245673,246748,41101,3190001,58348277,53526,695838,0,0,0,0,695838,46782970,15791872,124154221,18545501,34686132,5116644,0,0,0,0
355,16005990868985157326,14205015154376875312,30724,31788,31861,2873233,37418225,7721,100373,0,0,0,0,100373,6822023,2034432,49179774,2330783,30468113,4619329,0,0,0,0
356,6465015771908170466,4358950977695832681,46755,47819,39920,3049598,45846489,18544,241072,0,0,0,0,241072,16301168,3060416,68297591,6391632,34365578,5089279,0,0,0,0
357,495767760681170683,14606865748842678817,679121,793172,39642,3103154,52180063,34173,444249,0,0,0,0,444249,29913767,50763008,135999634,12776517,34301098,5102448,0,0,0,0
358,13530568621071155745,5776040473859641667,28203,29268,29541,2815087,35435725,6292,81796,0,0,0,0,81796,5565378,1873152,45718883,1819675,29008031,4608019,0,0,0,0
359,15911894628510580952,6733593639639638168,152106,153181,40600,3175140,54904850,41651,541463,0,0,0,0,541463,36433345,9803584,104357519,15233504,34564010,5107336,0,0,0,0
360,5936062968502369941,11855293702265060250,58029,59104,39815,3020223,47461986,21978,285714,0,0,0,0,285714,19291194,3782656,73595874,8079942,34305401,5076643,0,0,0,0
361,827533562775635043,10346946323051349946,233642,234717,42218,3265413,61076132,61939,805207,0,0,0,0,805207,54123953,15021888,133529604,20972939,34974472,5128721,0,0,0,0
362,1690680366174861028,10715693618684154025,157914,158989,40871,3099279,54432456,40964,532532,0,0,0,0,532532,35838530,10175296,103586432,14662882,34652566,5117008,0,0,0,0
363,14990777107357529582,16010065771376944700,86167,87242,40724,3192887,51897456,33390,434070,0,0,0,0,434070,29239210,5583488,89953765,12183522,34602906,5111028,0,0,0,0
364,10336128685871639787,510113737611174704,29333,30397,30569,2755116,35980750,6460,83980,0,0,0,0,83980,5717140,1945408,46428983,1779336,29584945,4616469,0,0,0,0
365,15386045912607527958,16207672152472067045,103576,104651,40856,3151671,51635948,32448,421824,0,0,0,0,421824,28420262,6697664,89946401,11887421,34631389,5117138,0,0,0,0
366,10032110502621901227,4741055502983839497,37125,38189,37788,3033045,41569268,10552,137176,0,0,0,0,137176,9323314,2444096,56407511,2964143,33592559,5012566,0,0,0,0
367,10886039042393577701,14998822087726895547,187262,188337,41041,3180391,57190315,48424,629512,0,0,0,0,629512,42337854,12053568,114803169,17374981,34693646,5121688,0,0,0,0
368,4111006824975653637,13091533511762783757,107697,108772,40716,3126295,52528840,34673,450749,0,0,0,0,450749,30357145,6961408,93014404,12804688,34612851,5111301,0,0,0,0
369,12800907589272181664,11547107235760742818,17803,18867,20383,1965224,26136162,2773,36049,0,0,0,0,36049,2465515,1207488,31794772,572481,21563737,3999944,0,0,0,0
370,1030511573090924673,5630384734535338696,210517,211592,41523,3141718,59215767,55670,723710,0,0,0,0,723710,48654502,13541888,124595398,19262607,34830289,5122871,0,0,0,0
371,11665036513581345583,5781047853309597540,57433,58508,40587,3139136,48399247,24349,316537,0,0,0,0,316537,21362835,3744512,76686317,8727927,34560747,5110573,0,0,0,0
372,6555245369104209958,16517376273135220913,205942,207017,41539,3115331,58006416,51894,674622,0,0,0,0,674622,45366282,13249088,119778656,18069428,34818537,5118451,0,0,0,0
373,9649092195353702410,9923687596761898572,36745,37807,37630,2984038,41278562,10151,131963,0,0,0,0,131963,8973393,2419648,55693271,2750046,33544082,4984434,0,0,0,0
374,8615633371099511029,8334097456100142338,33446,34519,32034,2872228,38895233,10215,132795,0,0,0,0,132795,8994687,2209216,53003398,3710408,30529707,4655118,0,0,0,0
375,7981025633021996910,3046884397463147451,127895,128970,33782,2944973,46921251,27421,356473,0,0,0,0,356473,23992527,8254080,82146613,10735491,31434767,4750993,2560,0,0,0
376,9756468082363137711,13409340896817965687,97731,98806,41882,3225520,55074357,43158,561054,0,0,0,0,561054,37760762,6323584,102426105,15047019,34900931,5126407,0,0,0,0
377,1033546085767362993,10105049834803127221,18888,19950,21110,2209176,27166594,3365,43745,0,0,0,0,43745,2983695,1276800,33657375,876239,22371284,3919071,0,0,0,0
378,17013198029483872255,14521102862528342721,207820,208895,41518,3111758,58974955,54635,710255,0,0,0,0,710255,47752809,13369280,123250320,19030687,34822125,5122143,0,0,0,0
379,7924636822148307953,4902961094533791871,208029,209104,41243,3121106,58309758,52349,680537,0,0,0,0,680537,45758453,13382656,120613216,18438693,34753329,5117736,0,0,0,0
380,3429177957817664556,7150988660324080744,237570,238645,42591,3201972,62043228,66599,865787,0,0,0,0,865787,58188221,15273280,138749292,21859201,35054006,5130021,0,0,0,0
381,8836541309807211882,3497652152569718297,679121,968397,42513,3270121,64962807,77727,1010451,0,0,0,0,1010451,67879643,61977408,198132492,24792612,35040486,5129709,0,0,0,0
382,194329892924134526,2966115498685582672,94365,95440,40309,3081897,49601487,27709,360217,0,0,0,0,360217,24287341,6108160,83119194,10028135,34472451,5100901,0,0,0,0
383,15927840561515873385,2354283854300199406,43101,44167,40122,3082991,45418373,17465,227045,0,0,0,0,227045,15362373,2826688,66730547,5906056,34421478,5090839,0,0,0,0
384,1714640194027356427,16481047165389432538,30877,31940,31798,2743668,37757070,8194,106522,0,0,0,0,106522,7233850,2044160,49810546,2586324,30510727,4660019,0,0,0,0
385,5571179394855000109,7608192901690950340,166093,167168,41675,3158300,56298632,45790,595270,0,0,0,0,595270,40050998,10698752,110248357,16317158,34855795,5125679,0,0,0,0
386,18446277066557159431,13140538790590215852,82908,83983,40779,3138783,52427375,34779,452127,0,0,0,0,452127,30449861,5374912,91431710,12687389,34628958,5111028,0,0,0,0
387,14676111944367553443,2818668049614739188,233489,234564,42087,3221144,61723961,64739,841607,0,0,0,0,841607,56561089,15012096,136560377,21638955,34956415,5128591,0,0,0,0
388,14517266541666166170,13167075417714475265,63234,64309,38393,3093376,47897785,23606,306878,0,0,0,0,306878,20698184,4115776,75843514,9073649,33836387,4987749,0,0,0,0
389,6007782047786219109,3036606019736959043,226647,227722,42368,3186851,61664668,64948,844324,0,0,0,0,844324,56746144,14574208,136214239,21533135,35001837,5129696,0,0,0,0
390,9858856608974879866,5427979593257500090,31503,32567,32662,2815273,37893752,7599,98787,0,0,0,0,98787,6719817,2084288,49545792,2163915,30978844,4750993,0,0,0,0
391,10134772219675911659,5847081515508855850,121325,122400,41453,3159272,55459560,43503,565539,0,0,0,0,565539,38055979,7833600,104549864,15532413,34804731,5122416,0,0,0,0
392,11336868354215367152,7021009401841321609,229809,230884,42037,3190064,61882860,65557,852241,0,0,0,0,852241,57271825,14776576,137163362,21823711,34936278,5122871,0,0,0,0
393,3410027770555825282,8015169696008872524,212799,213874,42202,3166687,60323146,59772,777036,0,0,0,0,777036,52236704,13687936,129456675,20217457,34977917,5127772,0,0,0,0
394,10379314241001012241,17254280823595804974,40916,41983,37923,3012724,43986501,15276,198588,0,0,0,0,198588,13438230,2686912,63162290,5364684,33613216,5008601,0,0,0,0
395,1560318013821850022,17454578939050273519,80062,81137,39932,3198968,50664094,30275,393575,0,0,0,0,393575,26518713,5192768,85614475,11222861,34364499,5076734,0,0,0,0
396,17344265790979834870,13026098333113515458,25447,26512,26862,2589905,32726616,4800,62400,0,0,0,0,62400,4254458,1696768,41294609,1237561,27033383,4455672,0,0,0,0
397,12769934649302990837,245985807588305976,42413,43479,36164,2831504,43274465,14839,192907,0,0,0,0,192907,13047177,2782656,61971966,5405725,32972589,4896151,0,0,0,0
398,6398205110736970597,14294849113187848122,106349,107424,40267,3071495,51790830,33131,430703,0,0,0,0,430703,29009461,6875136,90787189,12212707,34476130,5101993,0,0,0,0
399,2137413210345420363,15191934662275982882,23688,24751,25148,2504025,32161298,5737,74581,0,0,0,0,74581,5064891,1584064,41339426,1942720,25868089,4350489,0,0,0,0
400,13069900385805486314,3085252738202608511,251173,252248,41944,3171531,61435764,62646,814398,0,0,0,0,814398,54735876,16143872,135528987,21384675,34923577,5127512,0,0,0,0
401,7685803444848007117,8414950631966531801,197029,198104,42091,3120563,58768918,54040,702520,0,0,0,0,702520,47242026,12678656,121852254,18697003,34945378,5126537,0,0,0,0
402,12354328562408914120,12851204203648651010,88410,89485,41368,3129443,51878541,33125,430625,0,0,0,0,430625,29014895,5727040,89791287,11996296,34764249,5117996,0,0,0,0
403,85486659316954491,13397426102367268562,38315,39377,37372,2987801,42576508,12835,166855,0,0,0,0,166855,11308791,2520128,59430600,4228653,33387744,4960111,0,0,0,0
404,4939214230347250310,3369239709756051935,139627,140702,41655,3187329,57183308,49369,641797,0,0,0,0,641797,43167865,9004928,112585085,17203329,34853832,5126147,0,0,0,0
405,18326939756265711023,15864643783097911715,177919,178994,40272,3118995,54927067,42391,551083,0,0,0,0,551083,37075311,11455616,106617261,15372461,34465912,5088694,0,0,0,0
406,14726782303244805428,4201899676060045844,170298,171373,41604,3147652,57180006,48563,631319,0,0,0,0,631319,42464955,10967872,113802089,17219501,34842769,5117736,0,0,0,0
407,6633970300822632282,7907631952282189581,135662,136737,39401,3045530,50679447,31747,412711,0,0,0,0,412711,27797939,8751168,90313485,11402885,34167081,5109481,0,0,0,0
408,12886322652531324118,4185298942575568976,269818,270893,42708,3237562,64298052,75518,981734,0,0,0,0,981734,65958490,17337152,150873964,24092315,35075651,5130086,0,0,0,0
409,8852455229358511103,12794125605669113460,102258,103333,37417,2996502,49258625,27820,361660,0,0,0,0,361660,24361818,6613312,83267674,10816988,33481526,4960111,0,0,0,0
410,18218687001777857725,10422024295315433934,19912,20974,21635,2198877,27981291,3530,45890,0,0,0,0,45890,3129984,1342336,34674123,923663,23092160,3965468,0,0,0,0
411,5564210727052958579,2151273557390348094,49842,50917,41323,3151225,48461660,24501,318513,0,0,0,0,318513,21503443,3258688,76416339,8609380,34729864,5122416,0,0,0,0
412,9268306062013901773,6725155318049472964,32466,33528,33452,3012370,38691497,8412,109356,0,0,0,0,109356,7432100,2145792,51315211,2519699,31421520,4750278,0,0,0,0
413,7914704162904444320,13067537503174356799,164097,165172,40216,3268453,55577392,43229,561977,0,0,0,0,561977,37804585,10571008,107261654,16033004,34452366,5092022,0,0,0,0
414,12863108643027427748,2807882615204264536,132449,133524,40630,3179794,53677468,37824,491712,0,0,0,0,491712,33101224,8545536,98544652,13997100,34588801,5091567,0,0,0,0
415,12590165484947485333,18248211600420634266,42269,43344,38155,3012005,44071846,15549,202137,0,0,0,0,202137,13678587,2774016,63574609,5362474,33722078,4987294,0,0,0,0
416,2354886570752595358,3407335579007887275,258371,259446,41507,3150012,60013265,59568,774384,0,0,0,0,774384,52049296,16604544,131858624,20099196,34791653,5122416,0,0,0,0
417,8633022409243365598,9973336956662552166,72009,73084,40268,3089343,49812945,28079,365027,0,0,0,0,365027,24609429,4677376,82229361,10246418,34488701,5077826,0,0,0,0
418,6784217945924264218,14569055914573086863,56534,57609,31313,2879019,40391221,14492,188396,0,0,0,0,188396,12716574,3686976,59705103,5677932,30100538,4612751,0,0,0,0
419,636490959658542657,17813889829792230781,34031,35095,35140,2772226,38894843,7575,98475,0,0,0,0,98475,6712017,2246080,50660306,1780532,32286527,4827784,0,0,0,0
420,17217193322115751102,9350258290650473220,245127,246202,40237,3090006,58372171,54732,711516,0,0,0,0,711516,47825336,15756928,125084678,18848830,34433594,5089747,0,0,0,0
421,2100097450899767168,6880695525070139155,147312,148387,40579,3146674,55989180,44979,584727,0,0,0,0,584727,39332657,9496768,108005858,16306576,34579428,5103176,0,0,0,0
422,13583728563436965157,7947499410179592405,177127,178202,41694,3152781,59022119,54504,708552,0,0,0,0,708552,47640762,11404928,121262284,19032546,34866442,5123131,0,0,0,0
423,17683035363040016650,13788360910636579760,202158,203233,42522,3248170,61692839,65896,856648,0,0,0,0,856648,57574842,13006912,135565285,21532030,35032218,5128591,0,0,0,0
424,7102203555229228412,9524066181891347735,222530,223605,42070,3197117,60123232,59021,767273,0,0,0,0,767273,51580165,14310720,129253304,20043894,34951202,5128136,0,0,0,0
425,6982770138324009442,5827723019285772358,227411,228486,42230,3169957,61008532,61685,801905,0,0,0,0,801905,53902199,14623104,132746022,20901231,34978970,5128331,0,0,0,0
426,7701813474468396498,9920310661024247679,9982,11044,12864,1401858,17020198,1461,18993,0,0,0,0,18993,1299649,706816,20441385,324155,13553228,3142815,0,0,0,0
427,12934325797014543013,17295923561283553897,98569,99644,40504,3116148,51538513,31845,413985,0,0,0,0,413985,27891617,6377216,88963998,11878191,34549749,5110573,0,0,0,0
428,13533348533935223626,6077993639269645348,186095,187170,41483,3134118,57570747,50539,657007,0,0,0,0,657007,44185323,11978880,116910551,17631822,34812778,5126147,0,0,0,0
429,9232305410201898069,5991133113791817354,21779,22843,23480,2333793,29522805,3613,46969,0,0,0,0,46969,3208101,1461952,36550131,827359,24490193,4205253,0,0,0,0
430,5927513165180261834,4335446063192964763,231189,232264,42030,3097415,60537139,60083,781079,0,0,0,0,781079,52504101,14864896,131045581,20474272,34936720,5126147,0,0,0,0
431,1564002562644355952,6543002870578071032,233235,234310,41485,3145919,60523216,59634,775242,0,0,0,0,775242,52106730,14995840,130813190,20596030,34804315,5122871,0,0,0,0
432,16502892708404031661,7953378264749997742,255537,256612,42393,3136452,63516258,72407,941291,0,0,0,0,941291,63243479,16423168,146361750,23373662,35012900,5129696,0,0,0,0
433,13755743583511438817,1930470711547427912,55767,56842,39196,3138703,47336757,22019,286247,0,0,0,0,286247,19320873,3637888,73473417,8151390,34127561,5057806,0,0,0,0
434,8575881770625394766,1166268987783194229,129180,130255,39940,3056521,52636194,36479,474227,0,0,0,0,474227,31922761,8336320,95991736,13195442,34366761,5073991,0,0,0,0
435,12930422413085855894,2838271912427244336,184063,185138,41760,3151136,59274527,56157,730041,0,0,0,0,730041,49081409,11848832,123397664,19264856,34883719,5125952,0,0,0,0
436,16527980111456244306,5167733695340044553,53549,54624,40223,3166586,46921940,20735,269555,0,0,0,0,269555,18211739,3495936,71836424,7382557,34428810,5110573,0,0,0,0
437,12827618175221192457,2927046148187850955,64994,66069,38454,2984206,47075210,22327,290251,0,0,0,0,290251,19584773,4228416,73911059,8233485,33808372,5033353,0,0,0,0
438,1640052262248284527,4173952685243241879,106383,107458,40530,3103364,52201201,33768,438984,0,0,0,0,438984,29566836,6877312,91789243,12550720,34539453,5111028,0,0,0,0
439,1842505506550913104,1529657377699334636,49279,50341,39472,3042916,46189611,19429,252577,0,0,0,0,252577,17067973,3221824,69561796,6906783,34191729,5091099,0,0,0,0
440,862577383826786802,4664751051738540365,123928,125003,41567,3062390,54974543,42194,548522,0,0,0,0,548522,36916958,8000192,102995650,15024815,34826857,5122871,0,0,0,0
441,15704067235076084581,2966384361889457191,41636,42702,38721,3171308,44662592,16360,212680,0,0,0,0,212680,14388608,2732928,64994157,5696093,33954986,5011513,0,0,0,0
442,11039836456983717512,13624082014719447564,105341,106416,40938,3109600,53167205,36711,477243,0,0,0,0,477243,32135649,6810624,95264016,13361296,34683493,5122416,0,0,0,0
443,8429990098390160991,11482487585985055384,169667,170742,41300,3110212,56756726,47357,615641,0,0,0,0,615641,41411045,10927488,112246771,16874234,34765484,5117008,0,0,0,0
444,402001745080597206,4851388789217519097,31470,32534,32490,2911088,37789622,7646,99398,0,0,0,0,99398,6759428,2082176,49574804,2223143,30877574,4688905,0,0,0,0
445,6832657854039499684,5855329510182430726,46658,47721,38650,3086601,45663761,18658,242554,0,0,0,0,242554,16389854,3054144,68233010,6781788,33893587,4988386,0,0,0,0
446,4264903550742556352,15254643147540730621,244841,245916,41098,3193966,59477756,56678,736814,0,0,0,0,736814,49527452,15738624,127978896,19676384,34685456,5115916,0,0,0,0
447,7215959946105249024,16909848124592599346,122519,123594,41591,3212761,54985658,42434,551642,0,0,0,0,551642,37125660,7910016,103275686,15039895,34828755,5117008,0,0,0,0
448,10321603544327011239,4806894911590092590,86959,88034,40008,3128705,49066446,26715,347295,0,0,0,0,347295,23418733,5634176,81288068,9592583,34382296,5091567,0,0,0,0
449,9205100931856832500,2516952009587044989,255887,256962,41408,3154227,61841169,64936,844168,0,0,0,0,844168,56723342,16445568,138205714,21934055,34791198,5115916,0,0,0,0
450,6528348096878753853,16256485131393376591,256156,257231,42273,3182984,62121501,65728,854464,0,0,0,0,854464,57425654,16462784,139235196,21999081,34993959,5128461,0,0,0,0
451,4323231653390056700,11441640007471454912,152751,153826,40034,3022589,55672370,44960,584480,0,0,0,0,584480,39311350,9844864,107891207,16308695,34351109,5012566,0,0,0,0
452,9508430182063585858,15955974876741316437,38887,39950,39232,2962343,42829345,12627,164151,0,0,0,0,164151,11141351,2556800,59529071,3720236,34053448,5055661,0,0,0,0
453,15808358453286145616,7811074376164586530,167015,168090,41669,3109024,56700189,47650,619450,0,0,0,0,619450,41671292,10757760,112279934,16716245,34858265,5125679,0,0,0,0
454,2426662229176337751,1261735060384458986,228913,229988,42342,3197637,62231338,67349,875537,0,0,0,0,875537,58837857,14719232,139028406,22096646,35004996,5129696,0,0,0,0
455,12145149183643533602,2470951536865706431,39087,40151,39309,3022147,43422080,13611,176943,0,0,0,0,176943,11999637,2569664,61052837,4194866,34169408,5057806,0,0,0,0
456,6288330280080448374,11656313082821154650,42508,43573,38953,2909200,43658121,14050,182650,0,0,0,0,182650,12378678,2788672,61773624,4570930,34011640,5075551,0,0,0,0
457,13220811111560496290,1138910336511537343,46469,47542,40236,3058767,46346950,19762,256906,0,0,0,0,256906,17364854,3042688,69853495,6781801,34449233,5115916,0,0,0,0
458,17070344243938455497,13830445048197207637,238958,240033,42018,3247616,61224111,63585,826605,0,0,0,0,826605,55553719,15362112,135429576,21166873,34934822,5122416,0,0,0,0
459,11054334560361028485,11112202771062093699,202539,203614,36451,3106152,52195754,40245,523185,0,0,0,0,523185,35179365,13031296,103549018,14504009,32826599,4865146,0,0,0,0
460,9257505739477936285,5416279434376797341,118645,119720,41707,3161442,55200119,43074,559962,0,0,0,0,559962,37685310,7662080,103750658,15216058,34857654,5126407,0,0,0,0
461,9357522388781342737,8248430554709840983,45122,46187,38675,3049639,45739317,18887,245531,0,0,0,0,245531,16589105,2955968,68372704,6745648,33957703,5035966,0,0,0,0
462,2436701624206805372,972246781749910608,190432,191507,42091,3133284,59909239,58140,755820,0,0,0,0,755820,50812944,12256448,126154006,19829459,34951449,5128331,0,0,0,0
463,10125862693187976394,15721934028420053501,34562,35627,34737,2973347,41108249,11701,152113,0,0,0,0,152113,10304931,2280128,56701392,4046692,32231628,4829929,0,0,0,0
464,11147650712621638095,17142240343276686513,856,856,16165,0,0,0,0,0,0,0,0,0,0,54784,70949,0,0,0,0,0,0,0
465,14690643096254490349,14902246832454778787,42623,43698,35092,2979042,43420637,16084,209092,0,0,0,0,209092,14124318,2796672,63355761,6142994,32414642,4863001,0,0,0,0
466,16147600754798846308,5807748709795962692,9441,10503,12232,1138326,16415815,1536,19968,0,0,0,0,19968,1363414,672192,19601979,415402,12944009,3056404,0,0,0,0
467,6452645926150258700,5723284607855735587,53256,54321,40253,3172232,47570133,22257,289341,0,0,0,0,289341,19538571,3476544,73797733,8019713,34439119,5111301,0,0,0,0
468,17295410370606523762,2066086576097609362,178672,179747,41986,3134117,59338968,56569,735397,0,0,0,0,735397,49443511,11503808,123462390,19272994,34939827,5126147,0,0,0,0
469,1055117917312492432,16026818943030780337,137055,138130,40327,3221678,53895101,38347,498511,0,0,0,0,498511,33553195,8840320,99550621,14324089,34481005,5090007,0,0,0,0
470,10671692971768197741,3291162561266746003,7381,8424,11446,1109359,13701701,1130,14690,0,0,0,0,14690,1004354,539136,16365996,285727,10643555,2772419,0,0,0,0
471,9336058891440692173,7067359663261617981,104675,105750,41226,3127965,54325492,40185,522405,0,0,0,0,522405,35163271,6768000,99425954,14456286,34751470,5117736,0,0,0,0
472,12633703443406934305,13898646289414061391,104317,105392,41128,3176439,53115348,36699,477087,0,0,0,0,477087,32125639,6745088,95203642,13285532,34714433,5115383,0,0,0,0
473,6744315282971989660,6498598665258592224,192661,193736,41548,3060261,58078865,51391,668083,0,0,0,0,668083,44928117,12399104,118507895,18119946,34832512,5126407,0,0,0,0
474,3245961272664703122,9946041324599655469,56752,57827,39043,3048955,46703735,20627,268151,0,0,0,0,268151,18108077,3700928,71600738,7610239,34079838,5013658,0,0,0,0
475,4236320961268233163,14733009617636635693,41574,42647,39030,3204018,45191692,17317,225121,0,0,0,0,225121,15224651,2729408,66388799,6113588,34065538,5012566,0,0,0,0
476,9351004130392739992,8486950168453641702,224860,225935,41974,3157581,61111986,62411,811343,0,0,0,0,811343,54531867,14459840,133303248,21054787,34928608,5128591,0,0,0,0
477,17028271449931766306,10848122146508832719,182583,183658,39185,3110103,53160315,39022,507286,0,0,0,0,507286,34132384,11754112,102196099,14052701,34097193,5010421,0,0,0,0
