frame,frame_hash,stream_checksum,teps,scoring_calls,bound_checks,compact_lookups,dual_solver_ops,dual_updates,dual_group_solves,oracle_candidates,oracle_w1_candidates,oracle_w2_candidates,oracle_primitive_ops,dual_witness_candidates,dual_witness_primitive_ops,score_primitive_ops,total_primitive_ops,ops_w1,ops_w2,ops_w3,structural_checks,word_mismatch,metric_mismatch,tie_mismatch
322,12908446579899175636,3156590284762386376,2145,3166,4054,761586,5107336,210,2730,701139,32991,668148,48312609,2730,193830,202624,54582039,0,0,5107336,0,0,0,0
323,16901059007659922422,9734628091030769953,2053,3106,4027,761646,4883775,196,2548,692727,30965,661762,47736233,2548,180908,198784,53765373,0,0,4883775,0,0,0,0
324,4922858970751481929,16126035374291535575,2369,3243,4120,759613,4754724,210,2730,709548,41208,668340,48876396,2730,193830,207552,54796235,0,0,4754724,0,0,0,0
325,3362611848888048773,6362670672328270513,2236,3120,4036,767608,4957888,216,2808,709802,39100,670702,48898138,2808,199368,199680,55026718,0,0,4957888,0,0,0,0
326,7122687477757991286,3474675196808305828,2210,3186,4100,765353,4942392,220,2860,711540,41695,669845,49012870,2860,203060,203904,55131679,0,0,4942392,0,0,0,0
327,6923307926486974913,5147259662232877942,2142,3128,4043,772505,4965272,220,2860,705058,36888,668170,48575226,2860,203060,200192,54720298,0,0,4965272,0,0,0,0
328,14543759518216842298,7439737646637638471,2155,3191,4078,784197,5115916,213,2769,706438,37894,668544,48668434,2769,196599,204224,54973448,0,0,5115916,0,0,0,0
329,3526120906025846912,2463920764420611332,2183,2946,3874,772657,4877483,173,2249,682584,29802,652782,47038692,2249,159679,188544,53040929,0,0,4877483,0,0,0,0
330,13105054135411926411,6989798718944266944,2128,3131,4050,767597,4904341,202,2626,699755,35136,664619,48212823,2626,186446,200384,54275641,0,0,4904341,0,0,0,0
331,10428491862727895118,7659091452287278377,2035,3020,3944,764945,5020951,190,2470,680951,24942,656009,46935735,2470,175370,193280,53094225,0,0,5020951,0,0,0,0
332,13804446188507661559,8939308683032685797,2362,3269,4144,748787,4789096,216,2808,715099,42950,672149,49255931,2808,199368,209216,55206542,0,0,4789096,0,0,0,0
333,6396824164812931943,7003166169122271197,2277,3238,4071,771534,4869150,194,2522,703624,39048,664576,48471960,2522,179062,207232,54503009,0,0,4869150,0,0,0,0
334,10148263954741301844,4186276319997746374,1990,3003,3928,758400,4796636,182,2366,682335,26948,655387,47027219,2366,167986,192192,52946361,0,0,4796636,0,0,0,0
335,3477990544745926582,6510059384096988355,1882,2750,3686,736605,4472559,141,1833,596625,21108,575517,41124909,1833,130143,176000,46643902,0,0,4472559,0,0,0,0
336,13231701053928365568,4672569768871439808,2051,3087,4006,753345,5101720,210,2730,701183,35492,665691,48310643,2730,193830,197568,54561112,0,0,5101720,0,0,0,0
337,8844698145932292901,356680768898288890,2089,3078,3998,756303,5099341,206,2678,700363,33553,666810,48257941,2678,190138,196992,54504713,0,0,5099341,0,0,0,0
338,7161356552888137975,7094107007632600994,2269,3313,4171,768643,4829604,212,2756,714024,42974,671050,49181708,2756,195676,212032,55191834,0,0,4829604,0,0,0,0
339,9014024295874841266,14729555240847733191,2229,3209,4122,760404,4574856,212,2756,711292,41764,669528,48995620,2756,195676,205376,54736054,0,0,4574856,0,0,0,0
340,17895031192751868333,14177045599436239241,1902,2805,3739,743970,4591080,149,1937,585363,19045,566318,40351957,1937,137527,179520,46007793,0,0,4591080,0,0,0,0
341,2340664882219996466,4624622375021950132,1850,2805,3739,740122,4591080,149,1937,603994,16614,587380,41642358,1937,137527,179520,47294346,0,0,4591080,0,0,0,0
342,7116460092147018339,11183403862490742472,2470,3489,4314,809844,4611620,212,2756,716715,48064,668651,49357207,2756,195676,223296,55201957,0,0,4611620,0,0,0,0
343,6425910566914326932,16345361684584426391,2221,3090,4009,772162,4922437,205,2665,698277,33370,664907,48114373,2665,189215,197760,54199956,0,0,4922437,0,0,0,0
344,11395165012870455550,9924946683217262458,2119,3051,3973,763325,4956068,193,2509,695567,32627,662940,47928869,2509,178139,195264,54025638,0,0,4956068,0,0,0,0
345,17247030730836401119,12619946077831099126,1726,2721,3684,732745,4252521,134,1742,589520,16484,573036,40643912,1742,123682,174144,45930688,0,0,4252521,0,0,0,0
346,1608737169501613661,14310926772850536020,1934,2985,3911,766045,4951284,181,2353,674899,24336,650563,46519359,2353,167063,191040,52598702,0,0,4951284,0,0,0,0
347,8420435434763283906,2305286421631187853,2027,2985,3911,755285,4759248,178,2314,669769,23811,645958,46166439,2314,164294,191040,52040217,0,0,4759248,0,0,0,0
348,7751020590824769062,7928853285845219144,2061,3111,4028,752002,5121688,217,2821,708170,37671,670499,48788388,2821,200291,199104,55065501,0,0,5121688,0,0,0,0
349,10076714415002727144,13145072171422862015,2115,3165,4081,772436,4958720,213,2769,708079,40015,668064,48777421,2769,196599,202560,54911817,0,0,4958720,0,0,0,0
350,2316314060922452570,2284863017281181638,2031,3051,3973,767371,4936568,193,2509,687000,26595,660405,47349810,2509,178139,195264,53431125,0,0,4936568,0,0,0,0
351,17346309421587384437,18114273979029771776,2196,3078,3998,757776,4978597,202,2626,697983,33521,664462,48093785,2626,186446,196992,54217594,0,0,4978597,0,0,0,0
352,5618283887926634834,8978968968445057449,2249,3182,4099,770909,4719429,202,2626,707644,40733,666911,48745970,2626,186446,203648,54630501,0,0,4719429,0,0,0,0
353,1741893628392994921,15657785686096550235,2230,3090,4009,774735,5107921,209,2717,702979,36997,665982,48431557,2717,192907,197760,54708889,0,0,5107921,0,0,0,0
354,18413925335902144717,9180690439686411093,2163,3187,4103,777881,4837924,205,2665,702465,35460,667005,48399165,2665,189215,203968,54412256,0,0,4837924,0,0,0,0
355,16005990868985157326,14205015154376875312,1783,2750,3686,733075,4472559,141,1833,607368,15863,591505,41876666,1833,130143,176000,47392129,0,0,4472559,0,0,0,0
356,6465015771908170466,4358950977695832681,2011,3065,3986,755388,5086042,202,2626,691812,27476,664336,47680076,2626,186446,196160,53908098,0,0,5086042,0,0,0,0
357,495767760681170683,14606865748842678817,679121,682253,4051,768041,4716712,197,2561,696211,37324,658887,47963911,2561,181831,43664192,97298738,0,0,4716712,0,0,0,0
358,13530568621071155745,5776040473859641667,1748,2750,3722,740951,4487184,142,1846,574952,14523,560429,39642642,1846,131066,176000,45181565,0,0,4487184,0,0,0,0
359,15911894628510580952,6733593639639638168,2291,3197,4062,776729,5104476,209,2717,703317,37422,665895,48454029,2717,192907,204608,54736811,0,0,5104476,0,0,0,0
360,5936062968502369941,11855293702265060250,2079,3051,3973,746226,5068986,198,2574,690604,28475,662129,47594726,2574,182754,195264,53791929,0,0,5068986,0,0,0,0
361,827533562775635043,10346946323051349946,2234,3283,4147,788168,4947072,220,2860,713602,42310,671292,49153918,2860,203060,210112,55306477,0,0,4947072,0,0,0,0
362,1690680366174861028,10715693618684154025,2207,3256,4104,766477,5115916,213,2769,704694,35865,668829,48552156,2769,196599,208384,54843636,0,0,5115916,0,0,0,0
363,14990777107357529582,16010065771376944700,2176,3136,4054,772735,4908085,205,2665,701656,35620,666036,48343024,2665,189215,200704,54417817,0,0,4908085,0,0,0,0
364,10336128685871639787,510113737611174704,1755,2750,3716,729043,4472559,141,1833,586065,13799,572266,40410887,1833,130143,176000,45922348,0,0,4472559,0,0,0,0
365,15386045912607527958,16207672152472067045,2103,3154,4071,769760,4739644,205,2665,699315,35529,663786,48181677,2665,189215,201856,54086223,0,0,4739644,0,0,0,0
366,10032110502621901227,4741055502983839497,1971,3003,3928,760206,4991636,186,2418,670446,18852,651594,46223070,2418,171678,192192,52342710,0,0,4991636,0,0,0,0
367,10886039042393577701,14998822087726895547,2078,3111,4028,764117,4943068,209,2717,705146,37462,667684,48580150,2717,192907,199104,54683374,0,0,4943068,0,0,0,0
368,4111006824975653637,13091533511762783757,2283,3141,4059,771773,4937881,206,2678,702403,35913,666490,48393981,2678,190138,201024,54498856,0,0,4937881,0,0,0,0
369,12800907589272181664,11547107235760742818,1507,2415,3951,649629,3711084,102,1326,446988,7047,439941,30828078,1326,94146,154560,35441448,0,0,3711084,0,0,0,0
370,1030511573090924673,5630384734535338696,2488,3348,4177,772879,4767672,209,2717,710870,42788,668082,48964454,2717,192907,214272,54916361,0,0,4767672,0,0,0,0
371,11665036513581345583,5781047853309597540,2060,3090,4009,766009,4970472,205,2665,695440,30914,664526,47923532,2665,189215,197760,54050997,0,0,4970472,0,0,0,0
372,6555245369104209958,16517376273135220913,2350,3310,4172,772219,4760132,207,2691,709813,41686,668127,48893725,2691,191061,211840,54833149,0,0,4760132,0,0,0,0
373,9649092195353702410,9923687596761898572,1933,2985,3911,766811,4942860,180,2340,670039,18014,652025,46196663,2340,166140,191040,52267425,0,0,4942860,0,0,0,0
374,8615633371099511029,8334097456100142338,1875,2778,3713,746630,4333212,140,1820,607571,19993,587578,41882413,1820,129220,177792,47272980,0,0,4333212,0,0,0,0
375,7981025633021996910,3046884397463147451,1881,2867,3799,747147,4310813,145,1885,629838,24398,605440,43410026,1885,133835,183488,48789108,0,0,4310813,0,0,0,0
376,9756468082363137711,13409340896817965687,2068,3120,4036,770267,4962815,217,2821,708825,38478,670347,48831969,2821,200291,199680,54969058,0,0,4962815,0,0,0,0
377,1033546085767362993,10105049834803127221,1518,2376,3765,649651,3591107,97,1261,466056,9504,456552,32138856,1261,89531,152064,36624974,0,0,3591107,0,0,0,0
378,17013198029483872255,14521102862528342721,2454,3405,4235,778169,4563156,204,2652,712259,44782,667477,49056307,2652,188292,217920,54808079,0,0,4563156,0,0,0,0
379,7924636822148307953,4902961094533791871,2326,3378,4223,781028,4739904,205,2665,709722,43216,666506,48884386,2665,189215,216192,54814948,0,0,4739904,0,0,0,0
380,3429177957817664556,7150988660324080744,2083,3135,4049,760358,4849156,220,2860,712560,40832,671728,49084976,2860,203060,200640,55102239,0,0,4849156,0,0,0,0
381,8836541309807211882,3497652152569718297,679121,682303,4095,782627,4929860,224,2912,715819,42520,673299,49306471,2912,206752,43667392,98897197,0,0,4929860,0,0,0,0
382,194329892924134526,2966115498685582672,2132,3132,4051,752589,4910685,203,2639,694976,30909,664067,47891526,2639,187369,200448,53946668,0,0,4910685,0,0,0,0
383,15927840561515873385,2354283854300199406,2014,3065,3986,771892,5083182,201,2613,690864,26827,664037,47615962,2613,185523,196160,53856705,0,0,5083182,0,0,0,0
384,1714640194027356427,16481047165389432538,1801,2778,3713,736144,4533321,145,1885,610099,17568,592531,42061695,1885,133835,177792,47646500,0,0,4533321,0,0,0,0
385,5571179394855000109,7608192901690950340,2207,3120,4036,761222,4944160,216,2808,707618,38226,669392,48749190,2808,199368,199680,54857656,0,0,4944160,0,0,0,0
386,18446277066557159431,13140538790590215852,2058,3090,4009,761491,4922437,205,2665,702360,36139,666221,48390562,2665,189215,197760,54465474,0,0,4922437,0,0,0,0
387,14676111944367553443,2818668049614739188,2303,3354,4180,788383,4978376,220,2860,715376,43158,672218,49274628,2860,203060,214656,55463283,0,0,4978376,0,0,0,0
388,14517266541666166170,13167075417714475265,2156,2985,3911,760506,4761068,177,2301,684234,29830,654404,47152486,2301,163371,191040,53032382,0,0,4761068,0,0,0,0
389,6007782047786219109,3036606019736959043,2170,3222,4094,766704,5129696,228,2964,714829,41513,673316,49240175,2964,210444,206208,55557321,0,0,5129696,0,0,0,0
390,9858856608974879866,5427979593257500090,1788,2805,3739,738068,4577196,148,1924,616590,15730,600860,42513250,1924,136604,179520,48148377,0,0,4577196,0,0,0,0
391,10134772219675911659,5847081515508855850,2211,3111,4028,763789,4976088,213,2769,707002,37988,669014,48707162,2769,196599,199104,54846770,0,0,4976088,0,0,0,0
392,11336868354215367152,7021009401841321609,2190,3220,4135,775420,4750980,210,2730,710294,42824,667470,48924638,2730,193830,206080,54855083,0,0,4750980,0,0,0,0
393,3410027770555825282,8015169696008872524,2203,3236,4102,767729,5126784,224,2912,714986,41769,673217,49250496,2912,206752,207104,55562967,0,0,5126784,0,0,0,0
394,10379314241001012241,17254280823595804974,1998,3003,3928,751436,4991636,186,2418,674419,23871,650548,46487169,2418,171678,192192,52598039,0,0,4991636,0,0,0,0
395,1560318013821850022,17454578939050273519,2004,3051,3973,781573,5065268,197,2561,698131,34866,663265,48101307,2561,181831,195264,54329216,0,0,5065268,0,0,0,0
396,17344265790979834870,13026098333113515458,1684,2660,3665,708121,4103177,126,1638,531584,10239,521345,36658818,1638,116298,170240,41760319,0,0,4103177,0,0,0,0
397,12769934649302990837,245985807588305976,2060,2925,3854,727205,4846361,170,2210,669919,25349,644570,46173713,2210,156910,187200,52095243,0,0,4846361,0,0,0,0
398,6398205110736970597,14294849113187848122,2140,3124,4043,757861,4909125,202,2626,699539,35476,664063,48197239,2626,186446,199936,54254650,0,0,4909125,0,0,0,0
399,2137413210345420363,15191934662275982882,1745,2595,3536,711932,4140409,122,1586,518452,14455,503997,35744278,1586,112606,166080,40878841,0,0,4140409,0,0,0,0
400,13069900385805486314,3085252738202608511,2284,3242,4155,775965,4751708,217,2821,712036,42912,669124,49044660,2821,200291,207488,54984267,0,0,4751708,0,0,0,0
401,7685803444848007117,8414950631966531801,2196,3173,4088,761872,4925856,217,2821,711658,40418,671240,49023566,2821,200291,203072,55118745,0,0,4925856,0,0,0,0
402,12354328562408914120,12851204203648651010,2062,3101,4019,762628,5117736,215,2795,703637,34437,669200,48482079,2795,198445,198464,54763371,0,0,5117736,0,0,0,0
403,85486659316954491,13397426102367268562,1962,2966,3893,758036,4915677,177,2301,670264,23035,647229,46202146,2301,163371,189824,52232947,0,0,4915677,0,0,0,0
404,4939214230347250310,3369239709756051935,2092,3120,4036,766672,5124964,220,2860,709581,38384,671197,48884321,2860,203060,199680,55182733,0,0,5124964,0,0,0,0
405,18326939756265711023,15864643783097911715,2317,3162,4081,764382,4733482,194,2522,699425,37127,662298,48186071,2522,179062,202368,54069446,0,0,4733482,0,0,0,0
406,14726782303244805428,4201899676060045844,2177,3101,4019,759199,5117736,215,2795,709518,38378,671140,48879986,2795,198445,198464,55157849,0,0,5117736,0,0,0,0
407,6633970300822632282,7907631952282189581,2246,3299,4165,763332,4727281,201,2613,690976,33765,657211,47609814,2613,185523,211136,53501251,0,0,4727281,0,0,0,0
408,12886322652531324118,4185298942575568976,2116,3135,4049,772982,5129696,228,2964,716259,41539,674720,49338793,2964,210444,200640,55656604,0,0,5129696,0,0,0,0
409,8852455229358511103,12794125605669113460,2470,3245,4058,776083,4578015,170,2210,684706,36284,648422,47172146,2210,156910,207680,52894892,0,0,4578015,0,0,0,0
410,18218687001777857725,10422024295315433934,1531,2415,3507,651487,3711084,102,1326,477643,8787,468856,32939793,1326,94146,154560,37554577,0,0,3711084,0,0,0,0
411,5564210727052958579,2151273557390348094,2057,3111,4028,763290,4948996,212,2756,697758,30781,666977,48083740,2756,195676,199104,54194834,0,0,4948996,0,0,0,0
412,9268306062013901773,6725155318049472964,1793,2831,3794,769505,4645888,153,1989,628231,16883,611348,43314173,1989,141219,181184,49055763,0,0,4645888,0,0,0,0
413,7914704162904444320,13067537503174356799,2257,3065,3986,788453,4970264,196,2548,700292,37009,663283,48246130,2548,180908,196160,54385901,0,0,4970264,0,0,0,0
414,12863108643027427748,2807882615204264536,2178,3120,4040,781136,4921111,199,2587,703881,37306,666575,48493177,2587,183677,199680,54582821,0,0,4921111,0,0,0,0
415,12590165484947485333,18248211600420634266,1947,2985,3911,746028,4773600,178,2314,677348,26631,650717,46683750,2314,164294,191040,52562623,0,0,4773600,0,0,0,0
416,2354886570752595358,3407335579007887275,2108,3140,4056,753242,4829656,208,2704,704710,37005,667705,48550980,2704,191984,200960,54530878,0,0,4829656,0,0,0,0
417,8633022409243365598,9973336956662552166,2049,3051,3973,756866,5071846,199,2587,700357,34220,666137,48256193,2587,183677,195264,54467819,0,0,5071846,0,0,0,0
418,6784217945924264218,14569055914573086863,2117,2865,3799,751389,4077723,133,1729,602028,24158,577870,41491616,1729,122759,183360,46630646,0,0,4077723,0,0,0,0
419,636490959658542657,17813889829792230781,1829,2880,3935,742970,4746859,161,2093,642219,14438,627781,44284235,2093,148603,184320,50110922,0,0,4746859,0,0,0,0
420,17217193322115751102,9350258290650473220,2253,3255,4090,762575,4945018,198,2574,702979,37719,665260,48430113,2574,182754,208320,54532870,0,0,4945018,0,0,0,0
421,2100097450899767168,6880695525070139155,2225,3189,4107,771760,4514289,194,2522,702522,39992,662530,48394034,2522,179062,204096,54067348,0,0,4514289,0,0,0,0
422,13583728563436965157,7947499410179592405,2149,3111,4028,760957,5040984,213,2769,709928,38918,671010,48907196,2769,196599,199104,55108868,0,0,5040984,0,0,0,0
423,17683035363040016650,13788360910636579760,2078,3128,4043,771571,4945031,217,2821,712457,39879,672578,49079775,2821,200291,200192,55200903,0,0,4945031,0,0,0,0
424,7102203555229228412,9524066181891347735,2519,3500,4268,798922,4960800,220,2860,717570,46031,671539,49420268,2860,203060,224000,55611318,0,0,4960800,0,0,0,0
425,6982770138324009442,5827723019285772358,2222,3163,4077,761549,4965272,220,2860,712806,40656,672150,49102302,2860,203060,202432,55238692,0,0,4965272,0,0,0,0
426,7701813474468396498,9920310661024247679,1396,2028,3885,506122,2678351,65,845,296020,4610,291410,20416160,845,59995,129792,23794305,0,0,2678351,0,0,0,0
427,12934325797014543013,17295923561283553897,2220,3148,4066,771778,4909645,206,2678,700799,35767,665032,48283597,2678,190138,201472,54360696,0,0,4909645,0,0,0,0
428,13533348533935223626,6077993639269645348,2471,3362,4182,774850,5000268,216,2808,711809,41879,669930,49031063,2808,199368,215168,55224899,0,0,5000268,0,0,0,0
429,9232305410201898069,5991133113791817354,1524,2526,3647,681489,3998293,115,1495,492052,8888,483164,33933812,1495,106145,161664,38885050,0,0,3998293,0,0,0,0
430,5927513165180261834,4335446063192964763,2139,3120,4036,748559,4939935,217,2821,710468,39875,670593,48942542,2821,200291,199680,55035043,0,0,4939935,0,0,0,0
431,1564002562644355952,6543002870578071032,2273,3244,4112,768247,4996992,213,2769,710478,40752,669726,48941478,2769,196599,207616,55115044,0,0,4996992,0,0,0,0
432,16502892708404031661,7953378264749997742,2225,3275,4186,764296,4554160,216,2808,714272,43842,670430,49197084,2808,199368,209600,54928694,0,0,4554160,0,0,0,0
433,13755743583511438817,1930470711547427912,2097,3036,3959,772653,4847687,190,2470,687529,29842,657687,47379817,2470,175370,194304,53373790,0,0,4847687,0,0,0,0
434,8575881770625394766,1166268987783194229,2123,3174,4059,761133,4869150,194,2522,695411,32246,663165,47918867,2522,179062,203136,53935407,0,0,4869150,0,0,0,0
435,12930422413085855894,2838271912427244336,2087,3120,4036,757228,4983940,216,2808,710385,39516,670869,48937533,2808,199368,199680,55081785,0,0,4983940,0,0,0,0
436,16527980111456244306,5167733695340044553,2044,3090,4009,771691,4922437,205,2665,689417,27585,661832,47514603,2665,189215,197760,53599715,0,0,4922437,0,0,0,0
437,12827618175221192457,2927046148187850955,2011,3062,3985,746645,4862767,186,2418,680598,27009,653589,46907244,2418,171678,195968,52888287,0,0,4862767,0,0,0,0
438,1640052262248284527,4173952685243241879,2169,3090,4009,754315,4910776,204,2652,698512,34762,663750,48127804,2652,188292,197760,54182956,0,0,4910776,0,0,0,0
439,1842505506550913104,1529657377699334636,2014,3065,3986,757403,4965480,197,2561,687257,29067,658190,47362599,2561,181831,196160,53467459,0,0,4965480,0,0,0,0
440,862577383826786802,4664751051738540365,2063,3111,4028,746106,4996992,213,2769,706836,37189,669647,48697306,2769,196599,199104,54840135,0,0,4996992,0,0,0,0
441,15704067235076084581,2966384361889457191,1953,3003,3928,778259,4781556,180,2340,680111,25655,654456,46876349,2340,166140,192192,52798424,0,0,4781556,0,0,0,0
442,11039836456983717512,13624082014719447564,2215,3111,4028,754651,4976452,213,2769,704723,36402,668321,48553083,2769,196599,199104,54683917,0,0,4976452,0,0,0,0
443,8429990098390160991,11482487585985055384,2360,3348,4180,773082,4917172,210,2730,709762,41477,668285,48890624,2730,193830,214272,54993160,0,0,4917172,0,0,0,0
444,402001745080597206,4851388789217519097,1837,2805,3739,760928,4428060,146,1898,613643,15880,597763,42309607,1898,134758,179520,47816612,0,0,4428060,0,0,0,0
445,6832657854039499684,5855329510182430726,2012,2985,3911,757754,4788680,177,2301,680696,27093,653603,46913838,2301,163371,191040,52818594,0,0,4788680,0,0,0,0
446,4264903550742556352,15254643147540730621,2130,3155,4072,775065,4835844,205,2665,703103,37113,665990,48439881,2665,189215,201920,54445997,0,0,4835844,0,0,0,0
447,7215959946105249024,16909848124592599346,2053,3101,4019,771044,5117008,214,2782,707456,36943,670513,48740578,2782,197522,198464,55028635,0,0,5117008,0,0,0,0
448,10321603544327011239,4806894911590092590,2115,3123,4043,774366,4889248,196,2548,693628,31473,662155,47797386,2548,180908,199872,53845823,0,0,4889248,0,0,0,0
449,9205100931856832500,2516952009587044989,2648,3556,4277,794956,4935112,209,2717,715119,46358,668761,49250495,2717,192907,227584,55405331,0,0,4935112,0,0,0,0
450,6528348096878753853,16256485131393376591,2132,3128,4043,766425,5128331,225,2925,713787,40311,673476,49170681,2925,207675,200192,55477347,0,0,5128331,0,0,0,0
451,4323231653390056700,11441640007471454912,2162,3116,3984,743737,4913480,181,2353,700978,37772,663206,48291938,2353,167063,199424,54319626,0,0,4913480,0,0,0,0
452,9508430182063585858,15955974876741316437,1986,3036,3959,739925,4871347,190,2470,676964,20768,656196,46668980,2470,175370,194304,52653885,0,0,4871347,0,0,0,0
453,15808358453286145616,7811074376164586530,2239,3184,4071,757146,5124964,220,2860,709947,38520,671427,48909303,2860,203060,203776,55202320,0,0,5124964,0,0,0,0
454,2426662229176337751,1261735060384458986,2468,3533,4332,803610,4758260,220,2860,717326,48175,669151,49399144,2860,203060,226112,55394518,0,0,4758260,0,0,0,0
455,12145149183643533602,2470951536865706431,1983,3036,3959,750891,4884165,191,2483,683429,23270,660159,47110061,2483,176293,194304,53119673,0,0,4884165,0,0,0,0
456,6288330280080448374,11656313082821154650,2070,3051,3973,737897,5068986,198,2574,682171,24517,657654,47020765,2574,182754,195264,53209639,0,0,5068986,0,0,0,0
457,13220811111560496290,1138910336511537343,2049,3101,4019,751351,4951752,208,2704,691471,28676,662795,47654147,2704,191984,198464,53751717,0,0,4951752,0,0,0,0
458,17070344243938455497,13830445048197207637,2508,3559,4289,813091,4795635,210,2730,717803,46540,671263,49435327,2730,193830,227776,55469948,0,0,4795635,0,0,0,0
459,11054334560361028485,11112202771062093699,2315,3245,4036,787140,4433260,156,2028,666928,31608,635320,45954816,2028,143988,207680,51530920,0,0,4433260,0,0,0,0
460,9257505739477936285,5416279434376797341,2086,3120,4036,764150,5124964,220,2860,708564,37301,671263,48816314,2860,203060,199680,55112204,0,0,5124964,0,0,0,0
461,9357522388781342737,8248430554709840983,2007,3020,3944,757702,5020951,190,2470,685966,28666,657300,47274322,2470,175370,193280,53425569,0,0,5020951,0,0,0,0
462,2436701624206805372,972246781749910608,2121,3128,4043,752085,5128331,225,2925,712584,39725,672859,49088846,2925,207675,200192,55381172,0,0,5128331,0,0,0,0
463,10125862693187976394,15721934028420053501,1884,2880,3811,754852,4746859,161,2093,650851,21395,629456,44865929,2093,148603,184320,50704374,0,0,4746859,0,0,0,0
464,11147650712621638095,17142240343276686513,856,856,16165,0,0,0,0,0,0,0,0,0,0,54784,70949,0,0,0,0,0,0,0
465,14690643096254490349,14902246832454778787,1964,2903,3833,757006,4782076,164,2132,657438,28084,629354,45307054,2132,151372,185792,51187133,0,0,4782076,0,0,0,0
466,16147600754798846308,5807748709795962692,1368,1980,3776,476942,2609958,63,819,272174,6164,266010,18767678,819,58149,126720,22043223,0,0,2609958,0,0,0,0
467,6452645926150258700,5723284607855735587,2059,3090,4009,767949,5004025,206,2678,693648,29727,663921,47802258,2678,190138,197760,53966139,0,0,5004025,0,0,0,0
468,17295410370606523762,2066086576097609362,2069,3120,4036,755392,5034692,217,2821,712178,39620,672558,49061042,2821,200291,199680,55255133,0,0,5034692,0,0,0,0
469,1055117917312492432,16026818943030780337,2218,3065,3986,774255,4738110,193,2509,696716,35572,661144,48002260,2509,178139,196160,53892910,0,0,4738110,0,0,0,0
470,10671692971768197741,3291162561266746003,1379,1930,4971,470378,2270788,53,689,226984,5110,221874,15651676,689,48919,123520,18570252,0,0,2270788,0,0,0,0
471,9336058891440692173,7067359663261617981,2171,3101,4019,757665,4917172,210,2730,704867,36961,667906,48561901,2730,193830,198464,54633051,0,0,4917172,0,0,0,0
472,12633703443406934305,13898646289414061391,2188,3158,4075,772627,4912180,208,2704,702893,37627,665266,48424363,2704,191984,202112,54507341,0,0,4912180,0,0,0,0
473,6744315282971989660,6498598665258592224,2133,3120,4036,740100,5125419,221,2873,710171,39038,671133,48923723,2873,203983,199680,55196941,0,0,5125419,0,0,0,0
474,3245961272664703122,9946041324599655469,2097,3003,3928,756736,4991636,186,2418,688161,28652,659509,47425805,2418,171678,192192,53541975,0,0,4991636,0,0,0,0
475,4236320961268233163,14733009617636635693,1970,3003,3928,783626,4820036,182,2366,684798,26832,657966,47197398,2366,167986,192192,53165166,0,0,4820036,0,0,0,0
476,9351004130392739992,8486950168453641702,2308,3326,4150,772452,4928040,220,2860,713047,42839,670208,49114565,2860,203060,212864,55235131,0,0,4928040,0,0,0,0
477,17028271449931766306,10848122146508832719,2192,3159,4027,771458,4464252,173,2249,690078,32380,657698,47550622,2249,159679,202176,53152214,0,0,4464252,0,0,0,0
478,3184308700634912726,3329899305769807170,2158,3138,4057,771394,4897360,201,2613,705750,40156,665594,48616438,2613,185523,200832,54675604,0,0,4897360,0,0,0,0
479,18372444470292275173,3579590825454118696,2135,3140,4058,766196,4808869,201,2613,701944,37384,664560,48359368,2613,185523,200960,54324974,0,0,4808869,0,0,0,0
480,9250875971031251573,4477988380733232366,2081,3120,4036,755269,4934748,216,2808,709511,39062,670449,48878135,2808,199368,199680,54971236,0,0,4934748,0,0,0,0
481,2499737935806342049,1114125005653871668,2062,3101,4019,748778,5117008,214,2782,699282,31394,667888,48187670,2782,197522,198464,54453461,0,0,5117008,0,0,0,0
482,8005150474762001738,5733053559622119921,2270,3186,4063,783946,4967508,210,2730,712780,40748,672032,49100324,2730,193830,203904,55253575,0,0,4967508,0,0,0,0
483,13862453793831045576,2099972936873703610,2424,3354,4139,788242,3999853,141,1833,647956,35188,612768,44638588,1833,130143,214656,49775621,0,0,3999853,0,0,0,0
484,16727794210000097239,757113430313866054,2182,3160,4040,766579,4791800,182,2366,690015,34366,655649,47542303,2366,167986,202240,53474948,0,0,4791800,0,0,0,0
485,8505568299410626855,8415107637573783622,2123,3003,3928,752556,4807335,183,2379,686375,28687,657688,47302501,2379,168909,192192,53227421,0,0,4807335,0,0,0,0
486,6706435875522853583,6948433125682028174,1992,3003,3928,733128,4796636,182,2366,677186,26615,650571,46672604,2366,167986,192192,52566474,0,0,4796636,0,0,0,0
487,4658475360475669991,4124787604852629502,1414,2295,3682,622114,3385720,89,1157,431836,7994,423842,29780696,1157,82147,146880,34021239,0,0,3385720,0,0,0,0
488,8346525333782740961,15034549447699229088,2203,3051,3973,769859,4763694,190,2470,698601,35784,662817,48131901,2470,175370,195264,54040061,0,0,4763694,0,0,0,0
489,16538745875297726597,6847591514724524206,2116,3168,4060,768647,4925128,216,2808,708553,39178,669375,48811801,2808,199368,202752,54911756,0,0,4925128,0,0,0,0
490,7330059832843171160,86123676959179557,2088,3023,3949,767968,4715841,173,2249,675259,24865,650394,46543141,2249,159679,193472,52384050,0,0,4715841,0,0,0,0
491,5799913425808020461,16174090749241555115,2229,3065,3986,752358,4921111,199,2587,696997,35172,661825,48022449,2587,183677,196160,54079741,0,0,4921111,0,0,0,0
