frame,frame_hash,stream_checksum,teps,scoring_calls,bound_checks,compact_lookups,dual_solver_ops,dual_updates,dual_group_solves,oracle_candidates,oracle_w1_candidates,oracle_w2_candidates,oracle_primitive_ops,dual_witness_candidates,dual_witness_primitive_ops,score_primitive_ops,total_primitive_ops,ops_w1,ops_w2,ops_w3,structural_checks,word_mismatch,metric_mismatch,tie_mismatch
320,6559492945288675383,5337011497229669821,40076,41140,40725,3149557,34553636,5586,72618,262195,262195,0,17567065,72618,5010642,2632960,62954585,0,34553636,0,0,0,0,0
321,12305242939273486517,15599086108363239615,40401,41464,41018,3134924,34599396,5728,74464,337710,337710,0,22626570,74464,5138016,2653696,68193620,0,34599396,0,0,0,0,0
322,12908446579899175636,3156590284762386376,39949,41011,40580,3064913,34586994,5565,72345,252016,252016,0,16885072,72345,4991909,2624704,62194172,0,34578414,8580,0,0,0,0
323,16901059007659922422,9734628091030769953,39350,40414,40054,3048673,34298537,5366,69758,231115,231115,0,15484705,69758,4813302,2586496,60271767,0,34298537,0,0,0,0,0
324,4922858970751481929,16126035374291535575,41233,42298,41734,3049429,34702161,6017,78221,471367,471367,0,31581589,78221,5397249,2707072,77479234,0,34702161,0,0,0,0,0
325,3362611848888048773,6362670672328270513,41465,42528,41976,3157818,34841911,6125,79625,426990,426990,0,28608330,79625,5494125,2721792,74865952,0,34841911,0,0,0,0,0
326,7122687477757991286,3474675196808305828,41705,42768,42188,3129924,34792823,6241,81133,496389,496389,0,33258063,81133,5598177,2737152,79558327,0,34792823,0,0,0,0,0
327,6923307926486974913,5147259662232877942,40829,41892,41403,3162727,34693360,5866,76258,375077,375077,0,25130159,76258,5261802,2681088,70970539,0,34693360,0,0,0,0,0
328,14543759518216842298,7439737646637638471,40155,41218,40768,3147379,34626072,5634,73242,339166,339166,0,22724122,73242,5053698,2637952,68229991,0,34626072,0,0,0,0,0
329,3526120906025846912,2463920764420611332,37342,38405,38189,3099267,33712653,4809,62517,215276,215276,0,14423492,62517,4313673,2457920,58045194,0,33712653,0,0,0,0,0
330,13105054135411926411,6989798718944266944,39803,40866,40475,3083221,34458710,5489,71357,302181,302181,0,20246127,71357,4923659,2615424,65367616,0,34456565,2145,0,0,0,0
331,10428491862727895118,7659091452287278377,37404,38466,38247,3037584,33775794,4858,63154,138041,138041,0,9248747,63154,4357626,2461824,52919822,0,33775794,0,0,0,0,0
332,13804446188507661559,8939308683032685797,41621,42684,42079,3006321,34893950,6203,80639,487835,487835,0,32684945,80639,5564091,2731776,78923162,0,34893950,0,0,0,0,0
333,6396824164812931943,7003166169122271197,39256,40320,39893,3049254,34330842,5312,69056,377097,377097,0,25265499,69056,4764864,2580480,70030832,0,34330842,0,0,0,0,0
334,10148263954741301844,4186276319997746374,37921,38984,38733,3045502,33852481,4944,64272,189210,189210,0,12677070,64272,4434768,2494976,56543530,0,33852481,0,0,0,0,0
335,3477990544745926582,6510059384096988355,29455,30519,30703,2769613,29728725,3168,41184,99791,99791,0,6685997,41184,2841696,1953216,44009950,0,29728725,0,0,0,0,0
336,13231701053928365568,4672569768871439808,39579,40642,40264,3029700,34460088,5458,70954,306546,306546,0,20538582,70954,4895852,2601088,65565574,0,34458528,1560,0,0,0,0
337,8844698145932292901,356680768898288890,39961,41024,40617,3040962,34566363,5563,72319,294331,294331,0,19720177,72319,4990011,2625536,64983666,0,34566363,0,0,0,0,0
338,7161356552888137975,7094107007632600994,41606,42671,42053,3089960,34859227,6165,80145,495058,495058,0,33168886,80145,5530005,2730944,79421075,0,34859227,0,0,0,0,0
339,9014024295874841266,14729555240847733191,41702,42765,42186,3125556,34779823,6234,81042,485363,485363,0,32519321,81042,5591898,2736960,78795744,0,34779823,0,0,0,0,0
340,17895031192751868333,14177045599436239241,28898,29961,30172,2734345,29399474,3045,39585,88347,88347,0,5919249,39585,2731365,1917504,42732109,0,29399474,0,0,0,0,0
341,2340664882219996466,4624622375021950132,30632,31696,31829,2771332,30402697,3374,43862,61030,61030,0,4089010,43862,3026478,2028544,42349890,0,30402697,0,0,0,0,0
342,7116460092147018339,11183403862490742472,41815,42878,42208,3202913,34660886,6236,81068,526730,526730,0,35290910,81068,5593692,2744192,81534801,0,34660886,0,0,0,0,0
343,6425910566914326932,16345361684584426391,39607,40670,40293,3132265,34396271,5460,70980,264169,264169,0,17699323,70980,4897620,2602880,62768652,0,34396271,0,0,0,0,0
344,11395165012870455550,9924946683217262458,39055,40117,39783,3064165,34269144,5296,68848,234471,234471,0,15709557,68848,4750512,2567488,60400649,0,34269144,0,0,0,0,0
345,17247030730836401119,12619946077831099126,29199,30262,30479,2816823,29468049,3152,40976,58962,58962,0,3950454,40976,2827344,1936768,41029917,0,29468049,0,0,0,0,0
346,1608737169501613661,14310926772850536020,35759,36825,36712,2985416,33239219,4466,58058,115871,115871,0,7763357,58058,4006002,2356800,50387506,0,33239219,0,0,0,0,0
347,8420435434763283906,2305286421631187853,36716,37779,37602,2959664,33359911,4654,60502,130707,130707,0,8757369,60502,4174638,2417856,51707040,0,33359911,0,0,0,0,0
348,7751020590824769062,7928853285845219144,40975,42040,41539,3051925,34810334,5921,76973,388333,388333,0,26018311,76973,5311137,2690560,71923806,0,34810334,0,0,0,0,0
349,10076714415002727144,13145072171422862015,40764,41827,41346,3126458,34646898,5836,75868,414436,414436,0,27767212,75868,5234918,2676928,73493760,0,34646170,728,0,0,0,0
350,2316314060922452570,2284863017281181638,38924,39987,39665,3088660,34207056,5214,67782,166486,166486,0,11154562,67782,4676958,2559168,55726069,0,34207056,0,0,0,0,0
351,17346309421587384437,18114273979029771776,39673,40735,40351,3064590,34432736,5467,71071,272711,272711,0,18271637,71071,4903925,2607040,63320279,0,34429876,2860,0,0,0,0
352,5618283887926634834,8978968968445057449,40376,41439,40997,3106582,34527272,5700,74100,452505,452505,0,30317835,74100,5112900,2652096,75757682,0,34527272,0,0,0,0,0
353,1741893628392994921,15657785686096550235,39945,41007,40603,3156234,34558290,5538,71994,348343,348343,0,23338981,71994,4967586,2624448,68686142,0,34558290,0,0,0,0,0
354,18413925335902144717,9180690439686411093,40500,41565,41101,3145770,34545732,5778,75114,400717,400717,0,26848039,75114,5182866,2660160,72423668,0,34545732,0,0,0,0,0
355,16005990868985157326,14205015154376875312,30643,31707,31838,2830610,30441385,3409,44317,61248,61248,0,4103616,44317,3057873,2029248,42494570,0,30441385,0,0,0,0,0
356,6465015771908170466,4358950977695832681,39201,40265,39920,3007211,34363199,5332,69316,167139,167139,0,11198313,69316,4782804,2576960,55968407,0,34363199,0,0,0,0,0
357,495767760681170683,14606865748842678817,679121,719071,39625,3058870,34080514,5250,68250,303444,303444,0,20330748,68250,4709250,46020544,108239551,0,34080514,0,0,0,0,0
358,13530568621071155745,5776040473859641667,28203,29268,29541,2772632,28976948,2952,38376,48119,48119,0,3223973,38376,2647944,1873152,39524190,0,28976948,0,0,0,0,0
359,15911894628510580952,6733593639639638168,39995,41057,40600,3132402,34556223,5537,71981,355586,355586,0,23824262,71981,4966715,2627648,69147850,0,34554663,1560,0,0,0,0
360,5936062968502369941,11855293702265060250,39090,40155,39815,2978239,34298485,5293,68809,201105,201105,0,13474035,68809,4747821,2569920,58108315,0,34298485,0,0,0,0,0
361,827533562775635043,10346946323051349946,41792,42854,42218,3221950,34840221,6252,81276,477693,477693,0,32005431,81276,5608044,2742656,78460520,0,34840221,0,0,0,0,0
362,1690680366174861028,10715693618684154025,40309,41371,40871,3056838,34627749,5672,73736,342068,342068,0,22918556,73736,5087784,2647744,68379542,0,34627749,0,0,0,0,0
363,14990777107357529582,16010065771376944700,40076,41139,40724,3149519,34545615,5584,72592,302860,302860,0,20291620,72592,5008848,2632896,65669222,0,34545615,0,0,0,0,0
364,10336128685871639787,510113737611174704,29222,30286,30569,2712888,29566966,3159,41067,45822,45822,0,3070074,41067,2833623,1938304,40152424,0,29566966,0,0,0,0,0
365,15386045912607527958,16207672152472067045,40223,41286,40856,3107601,34431605,5625,73125,283889,283889,0,19020563,73125,5045651,2642304,64288580,0,34430513,1092,0,0,0,0
366,10032110502621901227,4741055502983839497,36884,37948,37763,2989803,33572526,4706,61178,77520,77520,0,5193840,61178,4221282,2428672,48443886,0,33572526,0,0,0,0,0
367,10886039042393577701,14998822087726895547,40427,41490,41041,3136577,34619182,5720,74360,396321,396321,0,26553507,74360,5130840,2655360,72136507,0,34619182,0,0,0,0,0
368,4111006824975653637,13091533511762783757,40068,41131,40716,3082763,34477573,5596,72748,314472,314472,0,21069624,72748,5019612,2632384,66322672,0,34477573,0,0,0,0,0
369,12800907589272181664,11547107235760742818,17803,18867,20383,1923013,21550815,1685,21905,11334,11334,0,759378,21905,1511445,1207488,26972522,0,21550815,0,0,0,0,0
370,1030511573090924673,5630384734535338696,41043,42105,41523,3097990,34552986,5915,76895,453815,453815,0,30405605,76895,5305781,2694720,76098605,0,34552258,728,0,0,0,0
371,11665036513581345583,5781047853309597540,39925,40988,40587,3095687,34492094,5518,71734,229170,229170,0,15354390,71734,4949672,2623232,60555662,0,34490534,1560,0,0,0,0
372,6555245369104209958,16517376273135220913,41035,42098,41539,3071612,34685794,5941,77233,411129,411129,0,27545643,77233,5329077,2694272,73367937,0,34685794,0,0,0,0,0
373,9649092195353702410,9923687596761898572,36707,37769,37594,2940892,33519122,4682,60866,74589,74589,0,4997463,60866,4199754,2417216,48112041,0,33519122,0,0,0,0,0
374,8615633371099511029,8334097456100142338,30810,31873,31997,2828555,30392414,3408,44304,99669,99669,0,6677823,44304,3056976,2039872,45027637,0,30392414,0,0,0,0,0
375,7981025633021996910,3046884397463147451,32700,33763,33782,2901192,31293938,3834,49842,241158,241158,0,16157586,49842,3439098,2160832,55986428,0,31293938,0,0,0,0,0
376,9756468082363137711,13409340896817965687,41360,42424,41882,3182048,34817406,6078,79014,384997,384997,0,25794799,79014,5451966,2715136,72003237,0,34817406,0,0,0,0,0
377,1033546085767362993,10105049834803127221,18888,19950,21110,2167252,22360351,1792,23296,22971,22971,0,1539057,23296,1607424,1276800,28971994,0,22360351,0,0,0,0,0
378,17013198029483872255,14521102862528342721,41035,42098,41518,3067941,34614983,5908,76804,439931,439931,0,29475377,76804,5299476,2694272,75193567,0,34614983,0,0,0,0,0
379,7924636822148307953,4902961094533791871,40717,41780,41243,3077276,34515975,5788,75244,424270,424270,0,28426090,75244,5191836,2673920,73926340,0,34515975,0,0,0,0,0
380,3429177957817664556,7150988660324080744,42164,43227,42591,3158191,34919014,6454,83902,504209,504209,0,33782003,83902,5789238,2766528,80457565,0,34919014,0,0,0,0,0
381,8836541309807211882,3497652152569718297,679121,722260,42513,3226539,34980556,6420,83460,556645,556645,0,37295215,83460,5758844,46224640,127528307,0,34978736,1820,0,0,0,0
382,194329892924134526,2966115498685582672,39627,40690,40309,3039153,34325018,5453,70889,235465,235465,0,15776155,70889,4891341,2604160,60676136,0,34325018,0,0,0,0,0
383,15927840561515873385,2354283854300199406,39418,40482,40122,3040077,34419437,5370,69810,160638,160638,0,10762746,69810,4816890,2590848,55670120,0,34419437,0,0,0,0,0
384,1714640194027356427,16481047165389432538,30550,31613,31751,2700614,30443803,3386,44018,69322,69322,0,4644574,44018,3037242,2023232,42881216,0,30443803,0,0,0,0,0
385,5571179394855000109,7608192901690950340,41130,42193,41675,3115064,34755617,5988,77844,375144,375144,0,25134648,77844,5371236,2700352,71118592,0,34755617,0,0,0,0,0
386,18446277066557159431,13140538790590215852,40133,41199,40779,3095519,34531913,5615,72995,318142,318142,0,21315514,72995,5036655,2636736,66657116,0,34531913,0,0,0,0,0
387,14676111944367553443,2818668049614739188,41675,42740,42087,3177700,34908692,6205,80665,495673,495673,0,33210091,80665,5565885,2735360,79639815,0,34908692,0,0,0,0,0
388,14517266541666166170,13167075417714475265,37541,38605,38376,3049903,33721142,4886,63518,220475,220475,0,14771825,63518,4382742,2470720,58434708,0,33721142,0,0,0,0,0
389,6007782047786219109,3036606019736959043,41952,43014,42368,3144361,34975226,6320,82160,498549,498549,0,33402783,82160,5669144,2752896,79986778,0,34970858,4368,0,0,0,0
390,9858856608974879866,5427979593257500090,31462,32526,32623,2772552,30939233,3539,46007,56195,56195,0,3765065,46007,3174483,2081664,42765620,0,30939233,0,0,0,0,0
391,10134772219675911659,5847081515508855850,40881,41944,41453,3115913,34730995,5886,76518,378092,378092,0,25332164,76518,5279768,2684416,71184709,0,34730267,728,0,0,0,0
392,11336868354215367152,7021009401841321609,41535,42597,42037,3145385,34658494,6140,79820,509759,509759,0,34153853,79820,5507606,2726208,80233583,0,34657402,1092,0,0,0,0
393,3410027770555825282,8015169696008872524,41772,42835,42202,3124326,34972925,6272,81536,463124,463124,0,31029308,81536,5625984,2741440,77536185,0,34972925,0,0,0,0,0
394,10379314241001012241,17254280823595804974,37056,38119,37923,2970352,33611188,4725,61425,136787,136787,0,9164729,61425,4238325,2439616,52462133,0,33611188,0,0,0,0,0
395,1560318013821850022,17454578939050273519,39215,40278,39932,3155796,34356790,5320,69160,286569,286569,0,19200123,69160,4772040,2577792,64102473,0,34356790,0,0,0,0,0
396,17344265790979834870,13026098333113515458,25392,26457,26862,2547007,26941343,2537,32981,31195,31195,0,2090065,32981,2275689,1693248,35574214,0,26941343,0,0,0,0,0
397,12769934649302990837,245985807588305976,35164,36228,36145,2789688,32940830,4336,56368,140582,140582,0,9418994,56368,3889392,2318592,51393641,0,32940830,0,0,0,0,0
398,6398205110736970597,14294849113187848122,39578,40640,40267,3028494,34412365,5426,70538,297315,297315,0,19920105,70538,4867122,2600960,64869313,0,34412365,0,0,0,0,0
399,2137413210345420363,15191934662275982882,23688,24751,25148,2461416,25838995,2322,30186,53609,53609,0,3591803,30186,2082834,1584064,35584260,0,25838995,0,0,0,0,0
400,13069900385805486314,3085252738202608511,41429,42492,41944,3127517,34675732,6111,79443,484700,484700,0,32474900,79443,5481671,2719488,78521252,0,34673912,1820,2560,0,0,0
401,7685803444848007117,8414950631966531801,41598,42662,42091,3077440,34867677,6194,80522,434715,434715,0,29125905,80522,5556018,2730368,75399499,0,34867677,0,0,0,0,0
402,12354328562408914120,12851204203648651010,40785,41850,41368,3086791,34763118,5835,75855,293969,293969,0,19695923,75855,5234021,2678400,65499621,0,34762026,1092,0,0,0,0
403,85486659316954491,13397426102367268562,36453,37515,37354,2944971,33373626,4601,59813,113200,113200,0,7584400,59813,4127097,2400960,50468408,0,33373626,0,0,0,0,0
404,4939214230347250310,3369239709756051935,41106,42169,41655,3144627,34847098,5984,77792,415217,415217,0,27819539,77792,5367648,2698816,73919383,0,34847098,0,0,0,0,0
405,18326939756265711023,15864643783097911715,39587,40651,40272,3075283,34306636,5436,70668,346439,346439,0,23211413,70668,4876092,2601664,68111360,0,34306636,0,0,0,0,0
406,14726782303244805428,4201899676060045844,41050,42112,41604,3105247,34836295,5962,77506,403121,403121,0,27009107,77506,5347914,2695168,73035335,0,34836295,0,0,0,0,0
407,6633970300822632282,7907631952282189581,38700,39762,39401,3002060,33952880,5179,67327,258457,258457,0,17316619,67327,4645589,2544768,61501317,0,33950735,2145,0,0,0,0
408,12886322652531324118,4185298942575568976,42299,43363,42708,3194750,35071400,6534,84942,546110,546110,0,36589370,84942,5860998,2775232,83534458,0,35071400,0,0,0,0,0
409,8852455229358511103,12794125605669113460,36550,37612,37342,2952523,33206693,4596,59748,253664,253664,0,16995488,59748,4122612,2407168,59721826,0,33206693,0,0,0,0,0
410,18218687001777857725,10422024295315433934,19912,20974,21635,2156827,23092160,1893,24609,22891,22891,0,1533697,24609,1698021,1342336,29844676,0,23092160,0,0,0,0,0
411,5564210727052958579,2151273557390348094,40740,41804,41323,3107853,34644974,5829,75777,219848,219848,0,14729816,75777,5228613,2675456,60428035,0,34644974,0,0,0,0,0
412,9268306062013901773,6725155318049472964,32302,33364,33452,2969401,31410587,3710,48230,69105,69105,0,4630035,48230,3327870,2135296,44506641,0,31410587,0,0,0,0,0
413,7914704162904444320,13067537503174356799,39525,40587,40216,3224512,34390135,5405,70265,375108,375108,0,25132236,70265,4848285,2597568,70232952,0,34390135,0,0,0,0,0
414,12863108643027427748,2807882615204264536,39976,41040,40630,3136176,34465873,5593,72709,334314,334314,0,22399038,72709,5016921,2626560,67685198,0,34465873,0,0,0,0,0
415,12590165484947485333,18248211600420634266,37267,38332,38120,2968802,33600489,4806,62478,141704,141704,0,9494168,62478,4310982,2453248,52865809,0,33600489,0,0,0,0,0
416,2354886570752595358,3407335579007887275,40948,42011,41507,3106577,34689187,5910,76830,443770,443770,0,29732590,76830,5301270,2688704,75559835,0,34689187,0,0,0,0,0
417,8633022409243365598,9973336956662552166,39578,40641,40268,3046918,34481694,5450,70850,266129,266129,0,17830643,70850,4888650,2601024,62889197,0,34481694,0,0,0,0,0
418,6784217945924264218,14569055914573086863,30069,31132,31286,2834418,29799666,3277,42601,141012,141012,0,9447804,42601,2939469,1992448,47045091,0,29799666,0,0,0,0,0
419,636490959658542657,17813889829792230781,33975,35039,35140,2729832,32283979,4046,52598,42566,42566,0,2851922,52598,3629262,2242496,43772631,0,32283979,0,0,0,0,0
420,17217193322115751102,9350258290650473220,39644,40707,40237,3047795,34389368,5494,71422,417084,417084,0,27944628,71422,4928118,2605248,72955394,0,34389368,0,0,0,0,0
421,2100097450899767168,6880695525070139155,39919,40982,40579,3102109,34312512,5548,72124,390087,390087,0,26135829,72124,4976556,2622848,71190433,0,34312512,0,0,0,0,0
422,13583728563436965157,7947499410179592405,41149,42211,41694,3109553,34831251,5994,77922,450420,450420,0,30178140,77922,5376618,2701504,76238760,0,34831251,0,0,0,0,0
423,17683035363040016650,13788360910636579760,42092,43154,42522,3204125,34960536,6426,83538,507327,507327,0,33990909,83538,5764226,2761856,80724174,0,34956168,4368,0,0,0,0
424,7102203555229228412,9524066181891347735,41714,42777,42070,3153737,34783320,6170,80210,458436,458436,0,30715212,80210,5534490,2737728,76966557,0,34783320,0,0,0,0,0
425,6982770138324009442,5827723019285772358,41751,42815,42230,3126928,34941270,6239,81107,474489,474489,0,31790763,81107,5596383,2740160,78237734,0,34941270,0,0,0,0,0
426,7701813474468396498,9920310661024247679,9982,11044,12864,1362682,13512122,866,11258,6547,6547,0,438649,11258,776802,706816,16809935,0,13512122,0,0,0,0,0
427,12934325797014543013,17295923561283553897,39836,40898,40504,3072731,34458385,5513,71669,287781,287781,0,19281327,71669,4945161,2617472,64415580,0,34458385,0,0,0,0,0
428,13533348533935223626,6077993639269645348,41009,42071,41483,3091089,34765627,5916,76908,418085,418085,0,28011695,76908,5306652,2692544,73909090,0,34765627,0,0,0,0,0
429,9232305410201898069,5991133113791817354,21779,22843,23480,2291592,24481379,2089,27157,19295,19295,0,1292765,27157,1873833,1461952,31425001,0,24481379,0,0,0,0,0
430,5927513165180261834,4335446063192964763,41527,42589,42030,3054466,34838453,6143,79859,463481,463481,0,31053227,79859,5510297,2725696,77224169,0,34837998,455,0,0,0,0
431,1564002562644355952,6543002870578071032,40966,42029,41485,3102843,34772829,5904,76752,464295,464295,0,31107765,76752,5295888,2689856,77010666,0,34772829,0,0,0,0,0
432,16502892708404031661,7953378264749997742,41937,43000,42393,3092150,34840949,6325,82225,541310,541310,0,36267770,82225,5673525,2752000,82668787,0,34840949,0,0,0,0,0
433,13755743583511438817,1930470711547427912,38416,39479,39196,3094916,34020415,5068,65884,209645,209645,0,14046215,65884,4545996,2526656,58273394,0,34020415,0,0,0,0,0
434,8575881770625394766,1166268987783194229,39242,40307,39924,3013330,34306857,5340,69420,313266,313266,0,20988822,69420,4789980,2579648,65718561,0,34306857,0,0,0,0,0
435,12930422413085855894,2838271912427244336,41222,42284,41760,3108098,34816171,6028,78364,457136,457136,0,30628112,78364,5407116,2706176,76707433,0,34816171,0,0,0,0,0
436,16527980111456244306,5167733695340044553,39531,40595,40223,3122915,34334144,5399,70187,184145,184145,0,12337715,70187,4842903,2598080,57275980,0,34334144,0,0,0,0,0
437,12827618175221192457,2927046148187850955,37611,38674,38435,2941225,33747870,4905,63765,200026,200026,0,13401742,63765,4399785,2475136,57004193,0,33747870,0,0,0,0,0
438,1640052262248284527,4173952685243241879,39866,40929,40530,3060278,34433542,5519,71747,295529,295529,0,19800443,71747,4950543,2619456,64904792,0,34433542,0,0,0,0,0
439,1842505506550913104,1529657377699334636,38720,39782,39472,2999736,34126261,5157,67041,177538,177538,0,11895046,67041,4625829,2546048,56232392,0,34126261,0,0,0,0,0
440,862577383826786802,4664751051738540365,41008,42071,41567,3019422,34767629,5931,77103,366199,366199,0,24535333,77103,5320107,2692544,70376602,0,34767629,0,0,0,0,0
441,15704067235076084581,2966384361889457191,37868,38932,38684,3127093,33820761,4937,64181,155420,155420,0,10413140,64181,4428489,2491648,54319815,0,33820761,0,0,0,0,0
442,11039836456983717512,13624082014719447564,40311,41377,40938,3066647,34611408,5718,74334,325692,325692,0,21821364,74334,5129072,2648128,67317557,0,34610316,1092,0,0,0,0
443,8429990098390160991,11482487585985055384,40795,41858,41300,3067173,34615802,5826,75738,391041,391041,0,26199747,75738,5225922,2678912,71828856,0,34615802,0,0,0,0,0
444,402001745080597206,4851388789217519097,31321,32385,32490,2867362,30779866,3506,45578,61552,61552,0,4123984,45578,3144882,2072640,43021224,0,30779866,0,0,0,0,0
445,6832657854039499684,5855329510182430726,37837,38900,38650,3043411,33804537,4941,64233,170400,170400,0,11416800,64233,4432077,2489600,55225075,0,33804537,0,0,0,0,0
446,4264903550742556352,15254643147540730621,40496,41558,41098,3149827,34509566,5749,74737,438673,438673,0,29391091,74737,5156957,2659712,74908251,0,34500986,8580,0,0,0,0
447,7215959946105249024,16909848124592599346,41033,42097,41591,3170107,34827247,5937,77181,364579,364579,0,24426793,77181,5325515,2694208,70485461,0,34825687,1560,0,0,0,0
448,10321603544327011239,4806894911590092590,39297,40361,40008,3085233,34222019,5345,69485,230866,230866,0,15468022,69485,4794465,2583104,60192851,0,34222019,0,0,0,0,0
449,9205100931856832500,2516952009587044989,41022,42086,41408,3110962,34680451,5855,76115,499316,499316,0,33454172,76115,5251935,2693504,79232432,0,34680451,0,0,0,0,0
450,6528348096878753853,16256485131393376591,41805,42868,42273,3140328,34984638,6312,82056,491676,491676,0,32942292,82056,5661864,2743552,79514947,0,34984638,0,0,0,0,0
451,4323231653390056700,11441640007471454912,39397,40460,40034,2980236,34258250,5413,70369,387314,387314,0,25950038,70369,4855461,2589440,70673459,0,34258250,0,0,0,0,0
452,9508430182063585858,15955974876741316437,38444,39507,39214,2919450,33956520,5105,66365,99478,99478,0,6665026,66365,4579185,2528448,50687843,0,33956520,0,0,0,0,0
453,15808358453286145616,7811074376164586530,41151,42214,41669,3066757,34836009,6005,78065,406561,406561,0,27239587,78065,5386485,2701696,73272203,0,34836009,0,0,0,0,0
454,2426662229176337751,1261735060384458986,41980,43054,42342,3152774,34567585,6308,82004,510205,510205,0,34183735,82004,5658276,2755456,80360168,0,34567585,0,0,0,0,0
455,12145149183643533602,2470951536865706431,38541,39605,39309,2978935,34085480,5151,66963,114014,114014,0,7638938,66963,4620447,2534720,51897829,0,34085480,0,0,0,0,0
456,6288330280080448374,11656313082821154650,38160,39223,38953,2867385,34008702,5023,65299,116472,116472,0,7803624,65299,4505631,2510272,51734567,0,34008702,0,0,0,0,0
457,13220811111560496290,1138910336511537343,39545,40609,40236,3015848,34363485,5412,70356,175158,175158,0,11735586,70356,4854564,2598976,56608695,0,34363485,0,0,0,0,0
458,17070344243938455497,13830445048197207637,41693,42756,42018,3203909,34786596,6128,79664,485538,485538,0,32531046,79664,5496816,2736384,78796769,0,34786596,0,0,0,0,0
459,11054334560361028485,11112202771062093699,35612,36675,36407,3062094,32698549,4468,58084,314685,314685,0,21083895,58084,4007796,2347200,63235941,0,32698549,0,0,0,0,0
460,9257505739477936285,5416279434376797341,41166,42228,41707,3118790,34855015,6003,78039,375134,375134,0,25133978,78039,5384691,2702592,71236773,0,34855015,0,0,0,0,0
461,9357522388781342737,8248430554709840983,37856,38919,38675,3007178,33945808,4926,64038,177554,177554,0,11896118,64038,4418622,2490816,55797217,0,33945808,0,0,0,0,0
462,2436701624206805372,972246781749910608,41593,42658,42091,3091065,34949694,6198,80574,471522,471522,0,31591974,80574,5559632,2730112,77964568,0,34949239,455,0,0,0,0
463,10125862693187976394,15721934028420053501,33611,34675,34673,2929930,32185673,3997,51961,113365,113365,0,7595455,51961,3585309,2219200,48550240,0,32185673,0,0,0,0,0
464,11147650712621638095,17142240343276686513,856,856,16165,0,0,0,0,0,0,0,0,0,0,54784,70949,0,0,0,0,0,0,0
465,14690643096254490349,14902246832454778787,33993,35055,35035,2936152,32333600,4035,52455,160426,160426,0,10748542,52455,3619395,2243520,51916244,0,32333600,0,0,0,0,0
466,16147600754798846308,5807748709795962692,9441,10503,12232,1099381,12809771,801,10413,10434,10434,0,699078,10413,718497,672192,16011151,0,12809771,0,0,0,0,0
467,6452645926150258700,5723284607855735587,39565,40629,40253,3128849,34393866,5442,70746,208048,208048,0,13939216,70746,4881500,2600256,58983940,0,34392306,1560,0,0,0,0
468,17295410370606523762,2066086576097609362,41475,42538,41986,3091246,34902231,6154,80002,459698,459698,0,30799766,80002,5520138,2722432,77077799,0,34902231,0,0,0,0,0
469,1055117917312492432,16026818943030780337,39645,40709,40327,3177303,34295482,5440,70720,339017,339017,0,22714139,70720,4879680,2605376,67712307,0,34295482,0,0,0,0,0
470,10671692971768197741,3291162561266746003,7381,8424,11446,1075375,10412272,609,7917,8054,8054,0,539618,7917,546273,539136,13124120,0,10412272,0,0,0,0,0
471,9336058891440692173,7067359663261617981,40628,41691,41226,3084778,34645117,5793,75309,362390,362390,0,24280130,75309,5196321,2668224,69915796,0,34645117,0,0,0,0,0
472,12633703443406934305,13898646289414061391,40522,41584,41128,3132284,34521786,5738,74594,327404,327404,0,21936068,74594,5146986,2661376,67439628,0,34521786,0,0,0,0,0
473,6744315282971989660,6498598665258592224,40986,42050,41548,3018440,34826337,5947,77311,427138,427138,0,28618246,77311,5334459,2691200,74530230,0,34826337,0,0,0,0,0
474,3245961272664703122,9946041324599655469,38255,39318,39043,3006440,34066409,5060,65780,191902,191902,0,12857434,65780,4538820,2516352,57024498,0,34066409,0,0,0,0,0
475,4236320961268233163,14733009617636635693,38240,39305,39030,3160031,33978412,5053,65689,167529,167529,0,11224443,65689,4532541,2515520,55449977,0,33978412,0,0,0,0,0
476,9351004130392739992,8486950168453641702,41554,42616,41974,3114393,34747908,6119,79547,487619,487619,0,32670473,79547,5488743,2727424,78790915,0,34747908,0,0,0,0,0
477,17028271449931766306,10848122146508832719,38474,39537,39185,3066037,33906444,5146,66898,314611,314611,0,21078937,66898,4615962,2530368,65236933,0,33906444,0,0,0,0,0
478,3184308700634912726,3329899305769807170,39730,40792,40409,3073679,34445450,5490,71370,403716,403716,0,27048972,71370,4924530,2610688,72143728,0,34445450,0,0,0,0,0
479,18372444470292275173,3579590825454118696,40151,41215,40790,3102208,34455070,5614,72982,350777,350777,0,23502059,72982,5035758,2637760,68773645,0,34455070,0,0,0,0,0
480,9250875971031251573,4477988380733232366,41554,42618,42057,3088007,34840026,6141,79833,422651,422651,0,28317617,79833,5508477,2727552,74523736,0,34840026,0,0,0,0,0
481,2499737935806342049,1114125005653871668,40061,41124,40705,3001274,34592545,5621,73073,239193,239193,0,16025931,73073,5042037,2631936,61334428,0,34592545,0,0,0,0,0
482,8005150474762001738,5733053559622119921,41192,42255,41694,3201396,34863387,6036,78468,489090,489090,0,32769030,78468,5414292,2704320,78994119,0,34863387,0,0,0,0,0
483,13862453793831045576,2099972936873703610,33971,35034,34845,2953511,31590702,4092,53196,329610,329610,0,22083870,53196,3670524,2242176,62575628,0,31590702,0,0,0,0,0
